alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,layer_index,loss,memory_long_diversity_loss,memory_long_diversity_weight,memory_long_effective_rank,memory_long_l2,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slots,memory_short_diversity_loss,memory_short_diversity_weight,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_attention_diversity_loss,reader_attention_diversity_weight,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_grad_norm,reader_num_queries,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_basis_orthogonality_loss,writer_slot_basis_orthogonality_weight,writer_slot_basis_pairwise_cosine_mean,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,117.83857727050781,41.727054595947266,41.66221618652344,0.04349946603178978,8.0,,,,110.87386071877401,0.9997752074335442,39.19983885718174,39.19982991453077,6.070290197146919e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,59.73178600874103,,9.806959027149638,9.442725509893698,0.17922938554013362,8.0,,,,,2.077826015284804,2.0778247801983944,2.0778240962106675,0.9999999902287467,,4.0,8.0,0.5,snapshot_aggregate,8,phase2-selected,,6.0,96.10309600830078,39.23573303222656,39.233924865722656,0.0014394851168617606,,,117.83857727050781,,,,41.727054595947266,41.66221618652344,0.04349946603178978,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,,,,,26.338873972658252,9.32547836616391,9.312238912113378,0.00823868017979577,,,,,,8.0,3117.6469126216703,18.485074903144213,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,,,,,26.364951524578156,9.334236989255812,9.321460864582999,0.008420731765447094,,,,,,8.0,146.95600190709848,33.76421950293369,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,,,,,27.701026853967885,9.806959027149638,9.793871723237585,0.008694723897354036,,,,,,8.0,79.52446634261335,62.68340551657755,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,,,,,26.59900921680888,9.41654987022525,9.404169082641602,0.008415518221674396,,,,,,8.0,61.23363945132396,70.41213501476851,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,,,,,26.535851744354748,9.394651772545986,9.381887310841044,0.008553577449600228,,,,,,8.0,76.7711284199699,202.59952832831712,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,117.9036636352539,41.733680725097656,41.68522262573242,0.031316179782152176,8.0,,,,110.87502563976851,0.9998068428430401,39.20024803036549,39.200241714227396,5.8048717283916215e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,75.82803219654521,,12.244690191550333,11.98734603944372,0.22550002693152818,8.0,,,,,2.076759701869527,2.0767556839301937,2.076753104319338,0.9999999863202454,,4.0,8.0,0.5225409836065574,snapshot_aggregate,8,phase2-selected,,6.0,96.10171508789062,39.23493194580078,39.23336410522461,0.0015721583040431142,,,117.9036636352539,,,,41.733680725097656,41.68522262573242,0.031316179782152176,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,,,,,34.310564072405704,12.138295361253082,12.130548117590733,0.005510360735361693,,,,,,8.0,3120.3147412909834,17.337076812493997,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,,,,,33.24911786689133,11.763190097496159,11.755493820690718,0.005369354062331993,,,,,,8.0,147.38744917072233,33.245971304471375,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,,,,,34.32323843533875,12.143394861064973,12.135193465185948,0.0056001714842974165,,,,,,8.0,77.7789372928807,59.55389229196017,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,,,,,34.611663505679275,12.244690191550333,12.237180569132821,0.005508414927686825,,,,,,8.0,56.95426753309906,72.89369776991548,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,,,,,33.03121160288326,11.68452639657943,11.678314521664479,0.005170965643569094,,,,,,8.0,68.25626548391874,200.35039507756468,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,0.0,0.0,0.0,0.0,8.0,,,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0339651107788086,,0.19069373607635498,0.16221855580806732,0.020303837954998016,8.0,,,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,8,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,,,,,0.3658159077167511,0.1293383687734604,0.1293383687734604,0.0,,,,,,8.0,3114.328125,28.998764038085938,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,,,,,0.47687867283821106,0.16861988604068756,0.16861988604068756,0.0,,,,,,8.0,157.56387329101562,73.55593872070312,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,,,,,0.43352773785591125,0.15327315032482147,0.15327315032482147,0.0,,,,,,8.0,160.98196411132812,125.93059539794922,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,,,,,0.4784393608570099,0.16916759312152863,0.16916760802268982,1.4901161193847656e-08,,,,,,8.0,91.95962524414062,117.7429428100586,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,,,,,0.5393219590187073,0.19069373607635498,0.19069373607635498,0.0,,,,,,8.0,126.75918579101562,214.1256866455078,,,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,117.8382568359375,41.72703552246094,41.662086486816406,0.043518707156181335,8.0,,,,110.87902344250288,0.9998098895198009,39.20166559688381,39.201655716192526,6.789994645781708e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,63.6152244317727,,10.437875309928518,10.056659260734182,0.18985967240372642,8.0,,,,,2.077282690611042,2.077280927876957,2.0772801969872146,0.9999999824117441,,4.0,8.0,0.5,snapshot_aggregate,12,phase2-selected,,6.0,96.1042709350586,39.236358642578125,39.23440933227539,0.0014829837018623948,,,117.8382568359375,,,,41.72703552246094,41.662086486816406,0.043518707156181335,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,,,,,28.01021557166928,9.914391845953269,9.90307026222104,0.00733163036009083,,,,,,8.0,3117.9342421234633,18.646850023113313,,,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,,,,
