alias,dominant_label_fraction,macro_f1,mean_margin,step,suite,task_score
I_zero,1.0,0.1518987341772152,-18.01312599807489,16,triad6,0.29508196721311475
I_real,1.0,0.1518987341772152,-18.59231701835257,16,triad6,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-17.466125738425333,16,triad6,0.29508196721311475
A,1.0,0.1518987341772152,-2.796695935921591,24,triad6,0.29508196721311475
T,0.7213114754098361,0.49910394265232977,0.5053306887017899,24,triad6,0.5409836065573771
I_zero,1.0,0.1518987341772152,-18.01312599807489,24,triad6,0.29508196721311475
I_real,1.0,0.1518987341772152,-20.290394923726065,24,triad6,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-17.585510691658396,24,triad6,0.29508196721311475
A,1.0,0.1518987341772152,-2.796695935921591,32,triad6,0.29508196721311475
T,0.7213114754098361,0.49910394265232977,0.5053306887017899,32,triad6,0.5409836065573771
I_zero,1.0,0.1518987341772152,-18.01312599807489,32,triad6,0.29508196721311475
I_real,1.0,0.1518987341772152,-17.014150525702807,32,triad6,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-17.63672381541768,32,triad6,0.29508196721311475
A,1.0,0.1518987341772152,-2.796695935921591,48,triad6,0.29508196721311475
T,0.7213114754098361,0.49910394265232977,0.5053306887017899,48,triad6,0.5409836065573771
I_zero,1.0,0.1518987341772152,-18.01312599807489,48,triad6,0.29508196721311475
I_real,1.0,0.1518987341772152,-17.749283712418354,48,triad6,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-17.62562457850722,48,triad6,0.29508196721311475
A,1.0,0.1518987341772152,-2.796695935921591,64,triad6,0.29508196721311475
T,0.7213114754098361,0.49910394265232977,0.5053306887017899,64,triad6,0.5409836065573771
I_zero,1.0,0.1518987341772152,-18.01312599807489,64,triad6,0.29508196721311475
I_real,1.0,0.1646090534979424,-14.639671638363698,64,triad6,0.32786885245901637
I_shuffle,1.0,0.1518987341772152,-15.859167724359231,64,triad6,0.29508196721311475
