alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,layer_index,loss,memory_long_effective_rank,memory_long_l2,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slots,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_grad_norm,reader_num_queries,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,7.1766461622519575,2.5628470631896474,2.5372675520474792,0.017539467784713526,,,,,,8.0,56.41088223066486,65.9786524538134,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,7.254228802978015,2.5916380608668095,2.5647157254766246,0.017648892965717394,,,,,,8.0,69.07309635349962,209.24140579974065,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0330846309661865,,0.1903059035539627,0.16207483410835266,0.0203310027718544,8.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,0,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.364249050617218,0.1287918984889984,0.1287919133901596,1.4901161193847656e-08,,,,,,8.0,3113.97314453125,29.049837112426758,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.47686654329299927,0.16858261823654175,0.16858261823654175,0.0,,,,,,8.0,157.56494140625,73.63407135009766,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.43460533022880554,0.1536465436220169,0.1536465436220169,0.0,,,,,,8.0,161.21041870117188,125.63123321533203,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.4781157076358795,0.16904719173908234,0.16904720664024353,1.4901161193847656e-08,,,,,,8.0,93.04568481445312,116.56523895263672,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.5382504463195801,0.1903059035539627,0.1903059184551239,1.4901161193847656e-08,,,,,,8.0,126.14063262939453,215.33128356933594,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.72351837158203,41.62154769897461,41.62154769897461,0.0,8.0,,110.8570086369749,0.9996334969020281,39.193879049332416,39.19387179515401,4.93221852116594e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,50.20677078747359,,8.199384689331055,7.937157021194208,0.13975429192918246,8.0,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.5,snapshot_aggregate,2,phase2-selected,,6.0,96.09911346435547,39.23399353027344,39.232303619384766,0.001322448835708201,,,117.72351837158203,41.62154769897461,41.62154769897461,0.0,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,22.13301630489162,7.8479424773669635,7.825236914587802,0.01593653836333361,,,,,,8.0,3118.904440957992,19.598636814805328,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,22.28040713951236,7.899835500560823,7.8772981596774745,0.016546184868841875,,,,,,8.0,143.56757667416431,34.54024055355885,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,22.06695453456191,7.824688270443776,7.801873035118228,0.016117410642690348,,,,,,8.0,85.99313717201107,58.637607824606974,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,22.643942911116802,8.029063560923593,8.005801286853728,0.016893335694416624,,,,,,8.0,57.160437474485306,66.57885341956967,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,23.12389289355669,8.199384689331055,8.175575381419698,0.017320717181094358,,,,,,8.0,56.84593256966012,178.0085831939197,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.72407531738281,41.621742248535156,41.62173843383789,2.6973982585332124e-06,8.0,,110.85704703409164,0.9995973921212994,39.19389230696881,39.19388617843878,4.359685683502008e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,39.45115148825724,,6.354885023148333,6.237145251915103,0.0886005521064899,8.0,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.4098360655737705,snapshot_aggregate,2,phase2-selected,,6.0,96.09918212890625,39.233909606933594,39.23232650756836,0.0014969223411753774,,,117.72407531738281,41.621742248535156,41.62173843383789,2.6973982585332124e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,17.23605812573042,6.110300134439937,6.09389087802074,0.011785056151938244,,,,,,8.0,3117.825291367828,17.924432879588643,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,17.919121320130394,6.3542134175535105,6.335410798182253,0.012544671409442777,,,,,,8.0,142.05916057649205,30.37453951601122,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,17.546320211691935,6.221026725456363,6.203585257295702,0.012117022724791628,,,,,,8.0,79.04911441490299,64.09493962272269,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,17.625208932845318,6.248903305804143,6.231444999819896,0.01193290370226395,,,,,,8.0,51.23765695290487,68.41655118348169,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,17.87951744579878,6.339567575298372,6.321394545132996,0.01228856967120874,,,,,,8.0,59.017076148361454,190.3882308709817,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0330846309661865,,0.1903059035539627,0.16207483410835266,0.0203310027718544,8.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,2,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.364249050617218,0.1287918984889984,0.1287919133901596,1.4901161193847656e-08,,,,,,8.0,3113.97314453125,29.049837112426758,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.47686654329299927,0.16858261823654175,0.16858261823654175,0.0,,,,,,8.0,157.56494140625,73.63407135009766,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.43460533022880554,0.1536465436220169,0.1536465436220169,0.0,,,,,,8.0,161.21041870117188,125.63123321533203,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.4781157076358795,0.16904719173908234,0.16904720664024353,1.4901161193847656e-08,,,,,,8.0,93.04568481445312,116.56523895263672,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.5382504463195801,0.1903059035539627,0.1903059184551239,1.4901161193847656e-08,,,,,,8.0,126.14063262939453,215.33128356933594,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.72300720214844,41.62136459350586,41.62136459350586,0.0,8.0,,110.86315029957255,0.9997028884340505,39.19605029997278,39.196041920146,6.047690103663566e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,68.21560693959721,,11.154255194742172,10.784123170571249,0.1922158054152473,8.0,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.4672131147540984,snapshot_aggregate,4,phase2-selected,,6.0,96.0993423461914,39.23414993286133,39.23239517211914,0.0013709631748497486,,,117.72300720214844,41.62136459350586,41.62136459350586,0.0,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,30.118591652541863,10.667385679776551,10.648594043293937,0.01357958760478946,,,,,,8.0,3118.6861272092724,19.243537246203815,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,30.230255814849354,10.70743829695905,10.687997192632956,0.013751759148034894,,,,,,8.0,142.71514317246735,34.64360840594182,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,30.00782750864498,10.62951292757128,10.609422511741764,0.013569433303152929,,,,,,8.0,87.64568779116772,61.5700150161493,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,30.662280223408683,10.86029471725714,10.840785745714532,0.014012590936217153,,,,,,8.0,55.049246303370744,68.0547058855901,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,31.49100606949603,11.154255194742172,11.13381700046727,0.01440042530598699,,,,,,8.0,57.66985996433946,180.25037846799756,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.72502136230469,41.62207794189453,41.622074127197266,3.5683226542460034e-06,8.0,,110.86374426669762,0.9996868176538436,39.19626023339443,39.19625322936011,4.808754209109599e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,54.27641277625913,,8.742222957923763,8.58082392958344,0.13307547202852907,8.0,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.42213114754098363,snapshot_aggregate,4,phase2-selected,,6.0,96.09929656982422,39.23398208618164,39.232364654541016,0.0015112421242520213,,,117.72502136230469,41.62207794189453,41.622074127197266,3.5683226542460034e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,23.617410691058048,8.364651382946578,8.35004951914803,0.010535554532877734,,,,,,8.0,3116.170338114754,17.974622194884255,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,24.59269817539903,8.711358852073795,8.694816120335313,0.011142796409301093,,,,,,8.0,142.14976726594517,31.42510823734471,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,24.211746184552304,8.575557536766178,8.56015633755043,0.010883867923842102,,,,,,8.0,78.58741747746703,65.57188327976915,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,24.247837410598503,8.588596218922099,8.572904227209873,0.010841120217667252,,,,,,8.0,52.42058969716557,69.72567686487417,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,24.68126003077773,8.742218048846135,8.726193521843582,0.011041281302077849,,,,,,8.0,60.97478885337954,191.4632803494813,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0330846309661865,,0.1903059035539627,0.16207483410835266,0.0203310027718544,8.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,4,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.364249050617218,0.1287918984889984,0.1287919133901596,1.4901161193847656e-08,,,,,,8.0,3113.97314453125,29.049837112426758,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.47686654329299927,0.16858261823654175,0.16858261823654175,0.0,,,,,,8.0,157.56494140625,73.63407135009766,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.43460533022880554,0.1536465436220169,0.1536465436220169,0.0,,,,,,8.0,161.21041870117188,125.63123321533203,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.4781157076358795,0.16904719173908234,0.16904720664024353,1.4901161193847656e-08,,,,,,8.0,93.04568481445312,116.56523895263672,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.5382504463195801,0.1903059035539627,0.1903059184551239,1.4901161193847656e-08,,,,,,8.0,126.14063262939453,215.33128356933594,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.7226791381836,41.62125015258789,41.62125015258789,0.0,8.0,,110.87237536320922,0.9997843103330644,39.199312991783266,39.199304424348426,6.581244059682339e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,83.07928529332895,,13.562946772966228,13.13386890536449,0.23612854495400287,8.0,,,2.079441547393799,2.079441547393799,2.079441547393799,0.9999999970686241,,4.0,8.0,0.46311475409836067,snapshot_aggregate,8,phase2-selected,,6.0,96.10047912597656,39.234588623046875,39.23285675048828,0.0013502214569598436,,,117.7226791381836,41.62125015258789,41.62125015258789,0.0,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,36.66465409075627,12.978593966999991,12.96304066454778,0.010690013435287554,,,,,,8.0,3117.2557433081456,19.09717212739538,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,36.83582443487449,13.039337517785244,13.023462186094191,0.010797971401546822,,,,,,8.0,142.49389323250193,35.023094177246094,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,36.480663924920755,12.914427256975017,12.897987350088652,0.01065405305536067,,,,,,8.0,89.1391152553871,63.30478292996766,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,37.4442979781354,13.254612031530161,13.238536053016537,0.011028654461146379,,,,,,8.0,54.7874671435747,68.99827650726819,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,38.314929149189936,13.562946772966228,13.54631808546723,0.011262359723570894,,,,,,8.0,59.49311334578717,184.05944323930584,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.72594451904297,41.62240982055664,41.622406005859375,1.3486991292666062e-06,8.0,,110.87265815109502,0.9997747804297775,39.19941379984871,39.199404481981624,6.080684454259501e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,66.34597540683434,,10.705236591276575,10.4887306494791,0.17683072901162944,8.0,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.3975409836065574,snapshot_aggregate,8,phase2-selected,,6.0,96.1007080078125,39.23457717895508,39.23295211791992,0.001518718316219747,,,117.72594451904297,41.62240982055664,41.622406005859375,1.3486991292666062e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,28.806177358158298,10.195628431976818,10.184542843552887,0.008708330634676043,,,,,,8.0,3116.0609270940063,18.025905233914735,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,30.067597123443104,10.643301823100106,10.63053120159712,0.009238073373305017,,,,,,8.0,141.41525468669954,31.52604722194984,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,29.560788889400296,10.463149273981813,10.451301496537006,0.009027819805702225,,,,,,8.0,80.31756654332895,66.27130151967533,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,29.65361957862729,10.496118529898222,10.484091242805857,0.008961152590689112,,,,,,8.0,52.798047612925046,70.29735927894467,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,30.244972010127835,10.705236591276575,10.693186650510695,0.009107456863170764,,,,,,8.0,61.161787939853355,192.31673744076588,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,1.0330846309661865,,0.1903059035539627,0.16207483410835266,0.0203310027718544,8.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,4.0,8.0,0.0,snapshot_aggregate,8,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.364249050617218,0.1287918984889984,0.1287919133901596,1.4901161193847656e-08,,,,,,8.0,3113.97314453125,29.049837112426758,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.47686654329299927,0.16858261823654175,0.16858261823654175,0.0,,,,,,8.0,157.56494140625,73.63407135009766,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.43460533022880554,0.1536465436220169,0.1536465436220169,0.0,,,,,,8.0,161.21041870117188,125.63123321533203,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.4781157076358795,0.16904719173908234,0.16904720664024353,1.4901161193847656e-08,,,,,,8.0,93.04568481445312,116.56523895263672,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.5382504463195801,0.1903059035539627,0.1903059184551239,1.4901161193847656e-08,,,,,,8.0,126.14063262939453,215.33128356933594,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.72281646728516,41.62131118774414,41.62131118774414,0.0,8.0,,110.87798221775743,0.9998220654784656,39.20129600900118,39.2012876291744,7.0466653969411765e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,88.85357615986808,,14.482030884164278,14.046818467437244,0.2467879411138472,8.0,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.5040983606557377,snapshot_aggregate,12,phase2-selected,,6.0,96.10214233398438,39.23524475097656,39.2335319519043,0.001311941654421389,,,117.72281646728516,41.62131118774414,41.62131118774414,0.0,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,39.222307048860145,13.881022109359991,13.867213671324683,0.009331451286180098,,,,,,8.0,3117.0730540791496,19.030374995997693,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,39.41360273517546,13.948942168814238,13.934854960832439,0.009442835008023216,,,,,,8.0,142.40904811171234,35.16800245691518,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,39.00378855720895,13.804531566432265,13.789922745501409,0.009310668746589637,,,,,,8.0,89.72180888691886,63.840137731833536,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,40.09228084126457,14.18908275541712,14.174795994993117,0.009635119317252128,,,,,,8.0,54.8164870465388,69.27260602106813,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,40.919618137547225,14.482030884164278,14.467305449188732,0.009822075041469003,,,,,,8.0,60.22465114906186,185.99004576636142,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.72636413574219,41.622554779052734,41.622554779052734,0.0,8.0,,110.87811729556225,0.9998137872727191,39.201343974129095,39.20133471879803,6.511641999406761e-06,8.0,8.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,71.55652168148853,,11.563795230427726,11.312396065133516,0.19526943955265108,8.0,,,2.079441547393799,2.079441547393799,2.079441547393799,1.0,,4.0,8.0,0.36270491803278687,snapshot_aggregate,12,phase2-selected,,6.0,96.10284423828125,39.23540496826172,39.23382568359375,0.0015536256833001971,,,117.72636413574219,41.622554779052734,41.622554779052734,0.0,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,31.05513372577605,10.988818809634349,10.979603392178895,0.007766407670178374,,,,,,8.0,3115.7870693519467,18.079842114057698,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
