alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,layer_index,loss,memory_long_effective_rank,memory_long_l2,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slots,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_grad_norm,reader_num_queries,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,29.506589889526367,10.431242942810059,10.431241989135742,8.920806635615008e-07,,,,,,8.0,59.56241989135742,75.95162200927734,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,29.288089752197266,10.35508918762207,10.355088233947754,3.3717478231665154e-07,,,,,,8.0,77.36692810058594,218.59596252441406,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,pooled_block,,,,,,1.0330846309661865,,0.1903059035539627,0.16207483410835266,0.0203310027718544,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,0,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.364249050617218,0.1287918984889984,0.1287919133901596,1.4901161193847656e-08,,,,,,8.0,3113.97314453125,29.049837112426758,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.47686654329299927,0.16858261823654175,0.16858261823654175,0.0,,,,,,8.0,157.56494140625,73.63407135009766,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.43460533022880554,0.1536465436220169,0.1536465436220169,0.0,,,,,,8.0,161.21041870117188,125.63123321533203,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.4781157076358795,0.16904719173908234,0.16904720664024353,1.4901161193847656e-08,,,,,,8.0,93.04568481445312,116.56523895263672,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.5382504463195801,0.1903059035539627,0.1903059184551239,1.4901161193847656e-08,,,,,,8.0,126.14063262939453,215.33128356933594,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.72625732421875,41.622520446777344,41.62252426147461,3.814697265625e-06,8.0,,117.72625732421875,1.000000238418579,41.622520446777344,41.62252426147461,3.814697265625e-06,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,structured_support_set,,,,,,64.67626953125,,10.399979591369629,10.224834442138672,0.16842281818389893,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,2,phase2-selected,,6.0,96.0995101928711,39.23421096801758,39.23246383666992,0.0013708641054108739,,,117.72625732421875,41.622520446777344,41.62252426147461,3.814697265625e-06,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,29.418123245239258,10.399979591369629,10.399978637695312,8.259061701210157e-07,,,,,,8.0,3115.129638671875,21.4199275970459,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,28.248554229736328,9.988899230957031,9.988899230957031,6.743495646333031e-07,,,,,,8.0,149.88565063476562,41.77891159057617,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,28.451549530029297,10.059412002563477,10.05941104888916,4.76837158203125e-07,,,,,,8.0,93.59900665283203,75.93425750732422,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,29.342653274536133,10.37357234954834,10.37357234954834,8.920806635615008e-07,,,,,,8.0,59.27449035644531,76.03605651855469,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,29.138948440551758,10.3023099899292,10.302308082580566,7.539457556049456e-07,,,,,,8.0,77.26485443115234,218.44863891601562,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.72522735595703,41.62216567993164,41.62216567993164,0.0,8.0,,117.72522735595703,1.0,41.62216567993164,41.62216567993164,0.0,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,structured_support_set,,,,,,64.51058959960938,,10.391566276550293,10.19859790802002,0.17044773697853088,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,2,phase2-selected,,6.0,96.09960174560547,39.23408126831055,39.23249816894531,0.0015328351873904467,,,117.72522735595703,41.62216567993164,41.62216567993164,0.0,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,29.394277572631836,10.391566276550293,10.39156436920166,1.469710809942626e-06,,,,,,8.0,3115.2548828125,21.379642486572266,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,28.171329498291016,9.958581924438477,9.95858097076416,6.743495646333031e-07,,,,,,8.0,150.1283721923828,41.758628845214844,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,28.388933181762695,10.036545753479004,10.036544799804688,7.539457556049456e-07,,,,,,8.0,93.38612365722656,75.56209564208984,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,29.23807144165039,10.337020874023438,10.337020874023438,1.0662403155947686e-06,,,,,,8.0,59.352195739746094,75.9075698852539,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,29.04619026184082,10.269279479980469,10.269279479980469,1.1680077705022995e-06,,,,,,8.0,77.12589263916016,218.4061279296875,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,pooled_block,,,,,,1.0330846309661865,,0.1903059035539627,0.16207483410835266,0.0203310027718544,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,2,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.364249050617218,0.1287918984889984,0.1287919133901596,1.4901161193847656e-08,,,,,,8.0,3113.97314453125,29.049837112426758,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.47686654329299927,0.16858261823654175,0.16858261823654175,0.0,,,,,,8.0,157.56494140625,73.63407135009766,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.43460533022880554,0.1536465436220169,0.1536465436220169,0.0,,,,,,8.0,161.21041870117188,125.63123321533203,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.4781157076358795,0.16904719173908234,0.16904720664024353,1.4901161193847656e-08,,,,,,8.0,93.04568481445312,116.56523895263672,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.5382504463195801,0.1903059035539627,0.1903059184551239,1.4901161193847656e-08,,,,,,8.0,126.14063262939453,215.33128356933594,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.72923278808594,41.623565673828125,41.62356185913086,1.3486991292666062e-06,8.0,,117.72923278808594,0.9999998807907104,41.623565673828125,41.62356185913086,1.3486991292666062e-06,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,structured_support_set,,,,,,64.8647232055664,,10.41156005859375,10.254669189453125,0.16654276847839355,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,4,phase2-selected,,6.0,96.0984878540039,39.2337760925293,39.23204803466797,0.0013339973520487547,,,117.72923278808594,41.623565673828125,41.62356185913086,1.3486991292666062e-06,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,29.4412784576416,10.409652709960938,10.409652709960938,8.259061701210157e-07,,,,,,8.0,3115.149169921875,21.389366149902344,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,28.319900512695312,10.01425552368164,10.01425552368164,4.76837158203125e-07,,,,,,8.0,150.1251220703125,42.20132827758789,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,28.561141967773438,10.097087860107422,10.097086906433105,4.76837158203125e-07,,,,,,8.0,94.05661010742188,76.71559143066406,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,29.44921875,10.41156005859375,10.411559104919434,4.76837158203125e-07,,,,,,8.0,59.4046745300293,76.56552124023438,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,29.248998641967773,10.34079360961914,10.34079360961914,6.743495646333031e-07,,,,,,8.0,78.28065490722656,218.5030975341797,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.72828674316406,41.623233795166016,41.62322998046875,2.6973982585332124e-06,8.0,,117.72828674316406,0.9999998807907104,41.623233795166016,41.62322998046875,2.6973982585332124e-06,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,structured_support_set,,,,,,64.60173797607422,,10.391528129577637,10.213033676147461,0.16879841685295105,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,4,phase2-selected,,6.0,96.09880828857422,39.2337646484375,39.23217010498047,0.0015016007237136364,,,117.72828674316406,41.623233795166016,41.62322998046875,2.6973982585332124e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,29.391159057617188,10.391528129577637,10.391526222229004,9.5367431640625e-07,,,,,,8.0,3115.899658203125,21.326473236083984,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,28.189613342285156,9.96510124206543,9.96510124206543,8.259061701210157e-07,,,,,,8.0,150.18617248535156,42.136131286621094,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,28.454952239990234,10.062031745910645,10.062031745910645,8.259061701210157e-07,,,,,,8.0,93.8196792602539,76.08609008789062,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,29.288293838500977,10.355149269104004,10.355148315429688,5.840038852511498e-07,,,,,,8.0,59.40610885620117,76.2911605834961,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,29.10597801208496,10.291362762451172,10.291362762451172,0.0,,,,,,8.0,78.11114501953125,218.22454833984375,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,pooled_block,,,,,,1.0330846309661865,,0.1903059035539627,0.16207483410835266,0.0203310027718544,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,4,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.364249050617218,0.1287918984889984,0.1287919133901596,1.4901161193847656e-08,,,,,,8.0,3113.97314453125,29.049837112426758,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.47686654329299927,0.16858261823654175,0.16858261823654175,0.0,,,,,,8.0,157.56494140625,73.63407135009766,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.43460533022880554,0.1536465436220169,0.1536465436220169,0.0,,,,,,8.0,161.21041870117188,125.63123321533203,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.4781157076358795,0.16904719173908234,0.16904720664024353,1.4901161193847656e-08,,,,,,8.0,93.04568481445312,116.56523895263672,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.5382504463195801,0.1903059035539627,0.1903059184551239,1.4901161193847656e-08,,,,,,8.0,126.14063262939453,215.33128356933594,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.73298645019531,41.62489700317383,41.62489318847656,1.3486991292666062e-06,8.0,,117.73298645019531,1.0,41.62489700317383,41.62489318847656,1.3486991292666062e-06,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,structured_support_set,,,,,,64.77671813964844,,10.403095245361328,10.240724563598633,0.16729986667633057,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,8,phase2-selected,,6.0,96.098876953125,39.23393249511719,39.232200622558594,0.0013424907810986042,,,117.73298645019531,41.62489700317383,41.62489318847656,1.3486991292666062e-06,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,29.358102798461914,10.378880500793457,10.378880500793457,4.76837158203125e-07,,,,,,8.0,3115.17138671875,21.416540145874023,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,28.227020263671875,9.980156898498535,9.980155944824219,7.539457556049456e-07,,,,,,8.0,150.26075744628906,42.406280517578125,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,28.583894729614258,10.10716724395752,10.10716724395752,3.3717478231665154e-07,,,,,,8.0,94.19442749023438,77.31523132324219,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,29.424734115600586,10.403095245361328,10.403094291687012,5.840038852511498e-07,,,,,,8.0,59.32460021972656,77.22393798828125,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,29.233993530273438,10.334329605102539,10.334328651428223,4.76837158203125e-07,,,,,,8.0,79.25203704833984,219.25209045410156,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.73408508300781,41.62528610229492,41.62528610229492,0.0,8.0,,117.73408508300781,1.0,41.62528610229492,41.62528610229492,0.0,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,structured_support_set,,,,,,64.72559356689453,,10.393304824829102,10.232640266418457,0.16768941283226013,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,8,phase2-selected,,6.0,96.09940338134766,39.234012603759766,39.232418060302734,0.0015221494249999523,,,117.73408508300781,41.62528610229492,41.62528610229492,0.0,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,29.325559616088867,10.368244171142578,10.368244171142578,0.0,,,,,,8.0,3114.475341796875,21.40802001953125,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,28.210630416870117,9.972981452941895,9.972980499267578,8.259061701210157e-07,,,,,,8.0,150.3188934326172,42.75691604614258,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,28.555397033691406,10.09537124633789,10.09537124633789,3.3717478231665154e-07,,,,,,8.0,94.76622772216797,77.21662902832031,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,29.395065307617188,10.393304824829102,10.393303871154785,3.3717478231665154e-07,,,,,,8.0,59.51715850830078,77.18135070800781,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,29.227935791015625,10.333296775817871,10.333296775817871,4.76837158203125e-07,,,,,,8.0,79.86034393310547,219.04368591308594,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,pooled_block,,,,,,1.0330846309661865,,0.1903059035539627,0.16207483410835266,0.0203310027718544,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,8,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.364249050617218,0.1287918984889984,0.1287919133901596,1.4901161193847656e-08,,,,,,8.0,3113.97314453125,29.049837112426758,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.47686654329299927,0.16858261823654175,0.16858261823654175,0.0,,,,,,8.0,157.56494140625,73.63407135009766,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.43460533022880554,0.1536465436220169,0.1536465436220169,0.0,,,,,,8.0,161.21041870117188,125.63123321533203,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.4781157076358795,0.16904719173908234,0.16904720664024353,1.4901161193847656e-08,,,,,,8.0,93.04568481445312,116.56523895263672,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.5382504463195801,0.1903059035539627,0.1903059184551239,1.4901161193847656e-08,,,,,,8.0,126.14063262939453,215.33128356933594,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.73571014404297,41.62586212158203,41.625858306884766,3.5683226542460034e-06,8.0,,117.73571014404297,1.0,41.62586212158203,41.625858306884766,3.5683226542460034e-06,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,structured_support_set,,,,,,64.8088607788086,,10.417110443115234,10.24573802947998,0.17194758355617523,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,12,phase2-selected,,6.0,96.09988403320312,39.23435592651367,39.23260498046875,0.0013439280446618795,,,117.73571014404297,41.62586212158203,41.625858306884766,3.5683226542460034e-06,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,29.330472946166992,10.370899200439453,10.370899200439453,7.539457556049456e-07,,,,,,8.0,3114.121337890625,21.354001998901367,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,28.190837860107422,9.96743106842041,9.967430114746094,4.76837158203125e-07,,,,,,8.0,150.860595703125,42.724754333496094,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,28.631145477294922,10.124430656433105,10.124429702758789,7.539457556049456e-07,,,,,,8.0,94.54569244384766,78.19448852539062,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,29.461193084716797,10.417110443115234,10.417109489440918,8.920806635615008e-07,,,,,,8.0,59.335853576660156,77.8658676147461,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,29.269962310791016,10.3488187789917,10.3488187789917,4.76837158203125e-07,,,,,,8.0,80.14350128173828,219.7666473388672,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.7354965209961,41.62577819824219,41.62577819824219,0.0,8.0,,117.7354965209961,1.0,41.62577819824219,41.62577819824219,0.0,8.0,8.0,single_level,writer_slots,prompt_summary,0.0,structured_support_set,,,,,,64.85003662109375,,10.421601295471191,10.252287864685059,0.1694347858428955,8.0,,,0.0,0.0,0.0,0.0,,0.0,8.0,0.0,snapshot_aggregate,12,phase2-selected,,6.0,96.10039520263672,39.23439025878906,39.23282241821289,0.0015218044864013791,,,117.7354965209961,41.62577819824219,41.62577819824219,0.0,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,29.322574615478516,10.366265296936035,10.366264343261719,7.539457556049456e-07,,,,,,8.0,3115.939208984375,21.350536346435547,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,28.235925674438477,9.982473373413086,9.982474327087402,1.3902072169003077e-06,,,,,,8.0,150.38978576660156,43.25764846801758,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
