alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_diversity_without_semantic_gain_flag,fuser_grad_norm,fuser_input_effective_rank,fuser_input_pairwise_cosine_mean,fuser_linear_output_singular_value_top1,fuser_linear_output_singular_value_top2,fuser_linear_output_singular_value_top3,fuser_output_effective_rank,fuser_output_pairwise_cosine_mean,fuser_rank_gain_over_readout,fuser_short_query_pairwise_cosine_mean,layer_index,loss,memory_long_centered_effective_rank,memory_long_centered_top1_top2_ratio,memory_long_common_mode_energy_ratio,memory_long_common_mode_vector_l2,memory_long_diversity_loss,memory_long_diversity_weight,memory_long_effective_rank,memory_long_l2,memory_long_singular_value_top1,memory_long_singular_value_top2,memory_long_singular_value_top3,memory_long_slot_energy_cv,memory_long_slot_energy_histogram_max,memory_long_slot_energy_histogram_min,memory_long_slot_norm_histogram_max,memory_long_slot_norm_histogram_min,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slot_variance_cv,memory_long_slots,memory_long_top1_top2_ratio,memory_short_diversity_loss,memory_short_diversity_weight,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_argmax_mass_mean,reader_argmax_mass_std,reader_attention_diversity_loss,reader_attention_diversity_weight,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_base_query_norm_mean,reader_base_query_pairwise_cosine_mean,reader_conditioned_query_norm_mean,reader_conditioned_query_pairwise_cosine_mean,reader_context_overwrite_ratio,reader_context_shift_norm_mean,reader_grad_norm,reader_num_queries,reader_qk_logit_mean,reader_qk_logit_pairwise_cosine_mean,reader_qk_logit_range,reader_qk_logit_std,reader_query_to_slot_top1_agreement_rate,reader_query_to_slot_top2_coverage_fraction,reader_readout_centered_effective_rank,reader_readout_effective_rank,reader_readout_pairwise_cosine_mean,reader_slot_count,reader_slot_coverage_fraction,reader_value_projected_effective_rank,reader_value_projected_pairwise_cosine_mean,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_basis_orthogonality_loss,writer_slot_basis_orthogonality_weight,writer_slot_basis_pairwise_cosine_mean,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_shuffle,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.535253524780273,15.309625625610352,12.543235778808594,2.389460802078247,,,,,,4.0,41.20172882080078,51.774105072021484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.46211814880371,14.833036422729492,12.544506072998047,2.165593385696411,,,,,,4.0,51.6199951171875,153.86605834960938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,0.743331253528595,,0.1970457285642624,0.16433371603488922,0.024929983541369438,4.0,,,0.0,0.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,8.0,0.0,0.0,0.0,snapshot_aggregate,0,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,
,,,I_zero,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24294143915176392,0.12149020284414291,0.12149020284414291,0.0,,,,,,4.0,2200.265625,19.26621437072754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318038880825043,0.1658903807401657,0.1658903807401657,0.0,,,,,,4.0,109.58971405029297,51.37620162963867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31918904185295105,0.15960198640823364,0.15960198640823364,0.0,,,,,,4.0,115.8324966430664,88.78581237792969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3552398085594177,0.17764031887054443,0.17764031887054443,0.0,,,,,,4.0,61.02933120727539,88.6976547241211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3940983712673187,0.1970457285642624,0.1970457285642624,0.0,,,,,,4.0,90.47187042236328,159.09034729003906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,1.0,,1.229752779006958,0.9992737770080566,35.941917419433594,31.072790145874023,28.827138900756836,3.977590560913086,-0.026855356991291046,2.747837781906128,0.0,,,7.0000457763671875,1.0,0.9986007213592529,41.612648010253906,,,,117.7807846069336,117.69842529296875,1.665238618850708,1.6652380228042603,0.002465487706091116,1744.2901611328125,1730.4189453125,41.76470184326172,41.598304748535156,41.76470184326172,41.641761779785156,0.05128353834152222,0.0024658614728572522,8.0,70.67961549810818,,,,61.87453842163086,-0.026855356991291046,32.8864860534668,30.866905212402344,2.085440158843994,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,56.681854248046875,,15.302407264709473,12.489923477172852,2.154839038848877,4.0,,,0.5000662207603455,3.303522680653259e-05,,,0.6931482553482056,0.6931482553482056,0.6931481957435608,0.0,0.7699422836303711,-0.001083187758922577,0.7699422836303711,-0.001083187758922577,0.0,0.0,,4.0,-0.0016727747861295938,0.0,0.009289070963859558,0.0036574560217559338,0.25,1.0,2.997011661529541,1.229752779006958,0.9992737770080566,8.0,1.0,1.5462336540222168,0.9987540245056152,snapshot_aggregate,2,phase2-selected,,6.0,96.11964416503906,39.24270248413086,39.24067687988281,0.0015851096250116825,,,117.7807846069336,,,,41.76470184326172,41.641761779785156,0.05128353834152222,
,,,I_real,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11134147644043,14.440585136413574,12.371809005737305,2.141435146331787,,,,,,4.0,2204.7314453125,13.019869804382324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.512985229492188,14.784544944763184,12.58595085144043,2.0794873237609863,,,,,,4.0,102.6003189086914,25.646955490112305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.120121002197266,14.443514823913574,12.40265941619873,1.9765983819961548,,,,,,4.0,60.822723388671875,45.04386520385742,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.535430908203125,15.302407264709473,12.543865203857422,2.3855221271514893,,,,,,4.0,41.19208526611328,51.76361083984375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.4606876373291,14.826329231262207,12.545336723327637,2.161532163619995,,,,,,4.0,51.61185073852539,153.8661346435547,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,1.0,,1.2311451435089111,0.9992647171020508,35.940975189208984,31.06014633178711,28.826194763183594,3.9775681495666504,-0.02671794965863228,2.7464230060577393,0.0,,,7.000044822692871,1.0000002147607343,0.9986019134521484,41.63167953491211,,,,117.83454895019531,117.75228118896484,1.6652384996414185,1.6652384996414185,0.0025952544315840315,1742.46728515625,1731.075439453125,41.74287033081055,41.6061897277832,41.74287033081055,41.660770416259766,0.054043859243392944,0.0025949134957362232,8.0,70.71196180866636,,,,61.86443328857422,-0.02671794965863228,32.88076400756836,30.86201286315918,2.082822799682617,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,56.68202209472656,,15.309629440307617,12.489251136779785,2.1589789390563965,4.0,,,0.5000504851341248,3.5053188184974715e-05,,,0.6931482553482056,0.6931482553482056,0.693148136138916,0.0,0.7699422836303711,-0.001083187758922577,0.7699422836303711,-0.001083187758922577,0.0,0.0,,4.0,-0.0015671257860958576,0.0,0.009325599297881126,0.003691998077556491,0.25,1.0,2.9992284774780273,1.2311451435089111,0.9992647171020508,8.0,1.0,1.5486090183258057,0.9987432360649109,snapshot_aggregate,2,phase2-selected,,6.0,96.1194839477539,39.24214172363281,39.24061584472656,0.0015812054043635726,,,117.83454895019531,,,,41.74287033081055,41.660770416259766,0.054043859243392944,
,,,I_shuffle,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11161231994629,14.44746208190918,12.371301651000977,2.1457056999206543,,,,,,4.0,2204.727294921875,13.023733139038086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.512409210205078,14.79128646850586,12.585188865661621,2.0836992263793945,,,,,,4.0,102.54749298095703,25.651390075683594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.11850357055664,14.450188636779785,12.402018547058105,1.980929970741272,,,,,,4.0,60.81777572631836,45.042720794677734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.53499412536621,15.309629440307617,12.54323959350586,2.389460325241089,,,,,,4.0,41.204345703125,51.774024963378906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_shuffle,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.462045669555664,14.83304214477539,12.544504165649414,2.1655938625335693,,,,,,4.0,51.61802291870117,153.86911010742188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,two_level,short_slots,prompt_summary,4.0,pooled_block,,,,,,0.743331253528595,,0.1970457285642624,0.16433371603488922,0.024929983541369438,4.0,,,0.0,0.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,0.0,8.0,0.0,0.0,0.0,snapshot_aggregate,2,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,,,,0.0,0.0,0.0,
,,,I_zero,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.24294143915176392,0.12149020284414291,0.12149020284414291,0.0,,,,,,4.0,2200.265625,19.26621437072754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3318038880825043,0.1658903807401657,0.1658903807401657,0.0,,,,,,4.0,109.58971405029297,51.37620162963867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.31918904185295105,0.15960198640823364,0.15960198640823364,0.0,,,,,,4.0,115.8324966430664,88.78581237792969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3552398085594177,0.17764031887054443,0.17764031887054443,0.0,,,,,,4.0,61.02933120727539,88.6976547241211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_zero,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3940983712673187,0.1970457285642624,0.1970457285642624,0.0,,,,,,4.0,90.47187042236328,159.09034729003906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,1.0,,1.2297526597976685,0.9992737770080566,35.94190979003906,31.072772979736328,28.82712173461914,3.977590560913086,-0.0268557108938694,2.7478379011154175,0.0,,,7.000044822692871,1.0000005726947996,0.9986007213592529,41.61265182495117,,,,117.7807846069336,117.69843292236328,1.6652418375015259,1.6652418375015259,0.002465479181511534,1744.2901611328125,1730.418701171875,41.76470184326172,41.598304748535156,41.76470184326172,41.641761779785156,0.0512826070189476,0.002465844507032884,8.0,70.67948346707055,,,,61.87453842163086,-0.0268557108938694,32.88648223876953,30.866901397705078,2.085437536239624,4.0,4.0,two_level,short_slots,prompt_summary,4.0,structured_support_set,,,,,,56.68183898925781,,15.302408218383789,12.489927291870117,2.1548380851745605,4.0,,,0.5000662207603455,3.303522680653259e-05,,,0.6931482553482056,0.6931482553482056,0.6931481957435608,0.0,0.7699422836303711,-0.001083187758922577,0.7699422836303711,-0.001083187758922577,0.0,0.0,,4.0,-0.0016727728070691228,0.0,0.0092890914529562,0.0036574583500623703,0.25,1.0,2.9970126152038574,1.2297526597976685,0.9992737770080566,8.0,1.0,1.546233892440796,0.9987540245056152,snapshot_aggregate,4,phase2-selected,,6.0,96.12098693847656,39.243385314941406,39.24123001098633,0.0016916487365961075,,,117.7807846069336,,,,41.76470184326172,41.641761779785156,0.0512826070189476,
,,,I_real,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.111303329467773,14.440583229064941,12.371810913085938,2.1414341926574707,,,,,,4.0,2204.7314453125,13.019784927368164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.512964248657227,14.784544944763184,12.585952758789062,2.07948637008667,,,,,,4.0,102.60026550292969,25.64698600769043,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.120023727416992,14.443510055541992,12.402657508850098,1.9765957593917847,,,,,,4.0,60.82502365112305,45.044559478759766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.535429000854492,15.302408218383789,12.543869018554688,2.3855221271514893,,,,,,4.0,41.19142150878906,51.76414489746094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
,,,I_real,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.460561752319336,14.826330184936523,12.54533863067627,2.161531686782837,,,,,,4.0,51.61083984375,153.85899353027344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,,,,
