arm_alias,layer_index,loss,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,row_type,step,suite,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std
I_zero,14,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,0,phase2-selected,,,,,,
I_zero,21,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,0,phase2-selected,,,,,,
I_zero,27,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,0,phase2-selected,,,,,,
I_real,,,,,,,49.054588317871094,,7.792463779449463,7.756078243255615,0.04509952291846275,8.0,,,snapshot_aggregate,4,phase2-selected,,,117.7492904663086,41.63066482543945,41.63066101074219,1.3486991292666062e-06
I_real,0,,21.693462371826172,7.669486045837402,7.669486045837402,8.429369700024836e-07,,,,,,8.0,3118.88623046875,18.982242584228516,snapshot_layer,4,phase2-selected,,,,,,
I_real,7,,21.95002555847168,7.760018825531006,7.7600178718566895,5.59141142275621e-07,,,,,,8.0,145.92897033691406,33.39427185058594,snapshot_layer,4,phase2-selected,,,,,,
I_real,14,,22.035490036010742,7.790653228759766,7.790653228759766,3.3717478231665154e-07,,,,,,8.0,81.1839828491211,66.04020690917969,snapshot_layer,4,phase2-selected,,,,,,
I_real,21,,22.041671752929688,7.792463779449463,7.792463302612305,2.384185791015625e-07,,,,,,8.0,51.388309478759766,68.87439727783203,snapshot_layer,4,phase2-selected,,,,,,
I_real,27,,21.971721649169922,7.767769813537598,7.7677693367004395,2.384185791015625e-07,,,,,,8.0,78.69512176513672,228.17446899414062,snapshot_layer,4,phase2-selected,,,,,,
I_shuffle,,,,,,,35.58800506591797,,5.729161739349365,5.626016616821289,0.10285081714391708,8.0,,,snapshot_aggregate,4,phase2-selected,,,117.7492904663086,41.63066482543945,41.63066101074219,3.303624680484063e-06
I_shuffle,0,,16.087141036987305,5.687363147735596,5.687363147735596,1.6858739115832577e-07,,,,,,8.0,3122.67822265625,17.290348052978516,snapshot_layer,4,phase2-selected,,,,,,
I_shuffle,7,,15.435981750488281,5.4570631980896,5.457062721252441,4.76837158203125e-07,,,,,,8.0,145.67086791992188,34.69292068481445,snapshot_layer,4,phase2-selected,,,,,,
I_shuffle,14,,16.11840057373047,5.69872522354126,5.69872522354126,4.129530850605079e-07,,,,,,8.0,108.3284683227539,69.7856216430664,snapshot_layer,4,phase2-selected,,,,,,
I_shuffle,21,,16.204334259033203,5.729161739349365,5.729161262512207,4.76837158203125e-07,,,,,,8.0,62.64377212524414,75.85648345947266,snapshot_layer,4,phase2-selected,,,,,,
I_shuffle,27,,15.71977424621582,5.557771682739258,5.557771682739258,1.6858739115832577e-07,,,,,,8.0,71.86406707763672,221.21905517578125,snapshot_layer,4,phase2-selected,,,,,,
I_zero,,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,4,phase2-selected,,,0.0,0.0,0.0,0.0
I_zero,0,,0.0,0.0,0.0,0.0,,,,,,8.0,3118.994384765625,10.266121864318848,snapshot_layer,4,phase2-selected,,,,,,
I_zero,7,,0.0,0.0,0.0,0.0,,,,,,8.0,138.72927856445312,5.444733619689941,snapshot_layer,4,phase2-selected,,,,,,
I_zero,14,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,4,phase2-selected,,,,,,
I_zero,21,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,4,phase2-selected,,,,,,
I_zero,27,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,4,phase2-selected,,,,,,
I_real,,,,,,,70.14469909667969,,11.138667106628418,11.090777397155762,0.038257624953985214,8.0,,,snapshot_aggregate,8,phase2-selected,,,117.7492904663086,41.63066482543945,41.63066101074219,1.3486991292666062e-06
I_real,0,,31.216480255126953,11.036212921142578,11.036212921142578,3.3717478231665154e-07,,,,,,8.0,3116.51220703125,19.44539451599121,snapshot_layer,8,phase2-selected,,,,,,
I_real,7,,31.357730865478516,11.087240219116211,11.087240219116211,6.743495646333031e-07,,,,,,8.0,147.47756958007812,35.159576416015625,snapshot_layer,8,phase2-selected,,,,,,
I_real,14,,31.507848739624023,11.138667106628418,11.138665199279785,1.118282284551242e-06,,,,,,8.0,82.5961685180664,67.5045166015625,snapshot_layer,8,phase2-selected,,,,,,
I_real,21,,31.469614028930664,11.127374649047852,11.127373695373535,8.920806635615008e-07,,,,,,8.0,51.92460250854492,71.76991271972656,snapshot_layer,8,phase2-selected,,,,,,
I_real,27,,31.295114517211914,11.064401626586914,11.064400672912598,3.3717478231665154e-07,,,,,,8.0,80.55520629882812,234.47030639648438,snapshot_layer,8,phase2-selected,,,,,,
I_shuffle,,,,,,,50.2795295715332,,8.09538745880127,7.948787689208984,0.13267002999782562,8.0,,,snapshot_aggregate,8,phase2-selected,,,117.7492904663086,41.63066482543945,41.63066101074219,3.303624680484063e-06
I_shuffle,0,,22.61776351928711,7.996979713439941,7.996979236602783,2.920019426255749e-07,,,,,,8.0,3122.4423828125,17.647872924804688,snapshot_layer,8,phase2-selected,,,,,,
I_shuffle,7,,21.84294319152832,7.721309661865234,7.721309661865234,1.6858739115832577e-07,,,,,,8.0,145.0757598876953,37.681915283203125,snapshot_layer,8,phase2-selected,,,,,,
I_shuffle,14,,22.749649047851562,8.04230785369873,8.04230785369873,0.0,,,,,,8.0,124.44160461425781,71.41365814208984,snapshot_layer,8,phase2-selected,,,,,,
I_shuffle,21,,22.894994735717773,8.09538745880127,8.095386505126953,7.539457556049456e-07,,,,,,8.0,61.295074462890625,81.14433288574219,snapshot_layer,8,phase2-selected,,,,,,
I_shuffle,27,,22.3096981048584,7.887955665588379,7.887955188751221,5.59141142275621e-07,,,,,,8.0,74.99139404296875,222.08395385742188,snapshot_layer,8,phase2-selected,,,,,,
I_zero,,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,8,phase2-selected,,,0.0,0.0,0.0,0.0
I_zero,0,,0.0,0.0,0.0,0.0,,,,,,8.0,3118.994384765625,10.266121864318848,snapshot_layer,8,phase2-selected,,,,,,
I_zero,7,,0.0,0.0,0.0,0.0,,,,,,8.0,138.72927856445312,5.444733619689941,snapshot_layer,8,phase2-selected,,,,,,
I_zero,14,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,8,phase2-selected,,,,,,
I_zero,21,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,8,phase2-selected,,,,,,
I_zero,27,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,8,phase2-selected,,,,,,
I_real,,,,,,,93.13398742675781,,14.75687026977539,14.725763320922852,0.027870135381817818,8.0,,,snapshot_aggregate,16,phase2-selected,,,117.7489013671875,41.63050842285156,41.63050842285156,0.0
I_real,0,,41.58847427368164,14.702566146850586,14.702566146850586,1.0662403155947686e-06,,,,,,8.0,3115.984130859375,20.142534255981445,snapshot_layer,16,phase2-selected,,,,,,
I_real,7,,41.67054748535156,14.732949256896973,14.73294734954834,1.3902072169003077e-06,,,,,,8.0,148.93580627441406,37.50188446044922,snapshot_layer,16,phase2-selected,,,,,,
I_real,14,,41.72489547729492,14.751479148864746,14.75147819519043,1.469710809942626e-06,,,,,,8.0,86.48666381835938,69.71298217773438,snapshot_layer,16,phase2-selected,,,,,,
I_real,21,,41.7413330078125,14.75687026977539,14.756868362426758,1.3058723880021716e-06,,,,,,8.0,53.75645446777344,75.2945785522461,snapshot_layer,16,phase2-selected,,,,,,
I_real,27,,41.5319709777832,14.684957504272461,14.684957504272461,1.1680077705022995e-06,,,,,,8.0,82.64480590820312,240.12852478027344,snapshot_layer,16,phase2-selected,,,,,,
I_shuffle,,,,,,,66.89093017578125,,10.797462463378906,10.574545860290527,0.19762937724590302,8.0,,,snapshot_aggregate,16,phase2-selected,,,117.75287628173828,41.63193130493164,41.631927490234375,3.303624680484063e-06
I_shuffle,0,,29.973146438598633,10.597909927368164,10.597908973693848,8.920806635615008e-07,,,,,,8.0,3122.82275390625,18.061880111694336,snapshot_layer,16,phase2-selected,,,,,,
I_shuffle,7,,28.91713523864746,10.224743843078613,10.224742889404297,8.920806635615008e-07,,,,,,8.0,145.79364013671875,42.128204345703125,snapshot_layer,16,phase2-selected,,,,,,
I_shuffle,14,,30.319719314575195,10.719389915466309,10.719389915466309,3.3717478231665154e-07,,,,,,8.0,137.42335510253906,72.9100112915039,snapshot_layer,16,phase2-selected,,,,,,
I_shuffle,21,,30.54384422302246,10.797462463378906,10.797462463378906,0.0,,,,,,8.0,61.962642669677734,86.71853637695312,snapshot_layer,16,phase2-selected,,,,,,
I_shuffle,27,,29.79338836669922,10.533219337463379,10.533219337463379,0.0,,,,,,8.0,78.73040008544922,221.51211547851562,snapshot_layer,16,phase2-selected,,,,,,
I_zero,,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,16,phase2-selected,,,0.0,0.0,0.0,0.0
I_zero,0,,0.0,0.0,0.0,0.0,,,,,,8.0,3118.994384765625,10.266121864318848,snapshot_layer,16,phase2-selected,,,,,,
I_zero,7,,0.0,0.0,0.0,0.0,,,,,,8.0,138.72927856445312,5.444733619689941,snapshot_layer,16,phase2-selected,,,,,,
I_zero,14,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,16,phase2-selected,,,,,,
I_zero,21,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,16,phase2-selected,,,,,,
I_zero,27,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,16,phase2-selected,,,,,,
I_real,,,,,,,110.87458038330078,,17.648693084716797,17.52985191345215,0.18528228998184204,8.0,,,snapshot_aggregate,32,phase2-selected,,,117.74669647216797,41.62975311279297,41.6297492980957,1.9073486328125e-06
I_real,0,,49.841064453125,17.622682571411133,17.622682571411133,0.0,,,,,,8.0,3119.746826171875,20.451297760009766,snapshot_layer,32,phase2-selected,,,,,,
I_real,7,,49.71898651123047,17.57803726196289,17.578035354614258,1.9073486328125e-06,,,,,,8.0,149.6536102294922,37.59257888793945,snapshot_layer,32,phase2-selected,,,,,,
I_real,14,,49.91794967651367,17.648693084716797,17.648693084716797,6.743495646333031e-07,,,,,,8.0,90.27833557128906,66.9227294921875,snapshot_layer,32,phase2-selected,,,,,,
I_real,21,,49.87649917602539,17.637432098388672,17.637434005737305,1.9073486328125e-06,,,,,,8.0,56.70142364501953,76.22801971435547,snapshot_layer,32,phase2-selected,,,,,,
I_real,27,,48.54072570800781,17.162412643432617,17.162412643432617,0.0,,,,,,8.0,85.4340591430664,249.90243530273438,snapshot_layer,32,phase2-selected,,,,,,
I_shuffle,,,,,,,80.78795623779297,,13.1665620803833,12.76972770690918,0.318144828081131,8.0,,,snapshot_aggregate,32,phase2-selected,,,117.75608825683594,41.6330680847168,41.6330680847168,0.0
I_shuffle,0,,36.34722900390625,12.851317405700684,12.851317405700684,7.539457556049456e-07,,,,,,8.0,3119.904052734375,18.571706771850586,snapshot_layer,32,phase2-selected,,,,,,
I_shuffle,7,,34.74561309814453,12.28437328338623,12.284372329711914,5.840038852511498e-07,,,,,,8.0,147.55995178222656,47.817806243896484,snapshot_layer,32,phase2-selected,,,,,,
I_shuffle,14,,36.77649688720703,13.003796577453613,13.00379753112793,9.5367431640625e-07,,,,,,8.0,143.9819793701172,74.7995376586914,snapshot_layer,32,phase2-selected,,,,,,
I_shuffle,21,,37.242332458496094,13.1665620803833,13.166563034057617,1.719260808386025e-06,,,,,,8.0,64.1280517578125,91.57122802734375,snapshot_layer,32,phase2-selected,,,,,,
I_shuffle,27,,35.47312927246094,12.542595863342285,12.542594909667969,4.76837158203125e-07,,,,,,8.0,81.42577362060547,221.00904846191406,snapshot_layer,32,phase2-selected,,,,,,
I_zero,,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,32,phase2-selected,,,0.0,0.0,0.0,0.0
I_zero,0,,0.0,0.0,0.0,0.0,,,,,,8.0,3118.994384765625,10.266121864318848,snapshot_layer,32,phase2-selected,,,,,,
I_zero,7,,0.0,0.0,0.0,0.0,,,,,,8.0,138.72927856445312,5.444733619689941,snapshot_layer,32,phase2-selected,,,,,,
I_zero,14,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,32,phase2-selected,,,,,,
I_zero,21,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,32,phase2-selected,,,,,,
I_zero,27,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,32,phase2-selected,,,,,,
I_real,,,,,,,118.28483581542969,,19.077077865600586,18.697994232177734,0.40963321924209595,8.0,,,snapshot_aggregate,48,phase2-selected,,,117.74711608886719,41.629905700683594,41.62990951538086,3.814697265625e-06
I_real,0,,53.9527702331543,19.077077865600586,19.077075958251953,9.5367431640625e-07,,,,,,8.0,3119.4658203125,21.141128540039062,snapshot_layer,48,phase2-selected,,,,,,
I_real,7,,52.97581481933594,18.730972290039062,18.730972290039062,0.0,,,,,,8.0,150.17552185058594,37.97200393676758,snapshot_layer,48,phase2-selected,,,,,,
I_real,14,,53.45604705810547,18.897472381591797,18.897472381591797,1.7841613271230017e-06,,,,,,8.0,94.98406982421875,65.75169372558594,snapshot_layer,48,phase2-selected,,,,,,
I_real,21,,53.38722610473633,18.87566566467285,18.87566566467285,0.0,,,,,,8.0,61.75460433959961,77.64688110351562,snapshot_layer,48,phase2-selected,,,,,,
I_real,27,,50.65167236328125,17.908788681030273,17.90878677368164,6.743495646333031e-07,,,,,,8.0,88.2054672241211,253.34201049804688,snapshot_layer,48,phase2-selected,,,,,,
I_shuffle,,,,,,,85.1235122680664,,14.018242835998535,13.454132080078125,0.3695792257785797,8.0,,,snapshot_aggregate,48,phase2-selected,,,117.75456237792969,41.63252639770508,41.63252639770508,3.303624680484063e-06
I_shuffle,0,,38.29176330566406,13.538548469543457,13.53854751586914,7.539457556049456e-07,,,,,,8.0,3118.734130859375,18.68770980834961,snapshot_layer,48,phase2-selected,,,,,,
I_shuffle,7,,36.84786605834961,13.028189659118652,13.028188705444336,9.5367431640625e-07,,,,,,8.0,147.9972686767578,49.84537887573242,snapshot_layer,48,phase2-selected,,,,,,
I_shuffle,14,,38.51363754272461,13.617973327636719,13.617973327636719,0.0,,,,,,8.0,145.7114715576172,76.5279312133789,snapshot_layer,48,phase2-selected,,,,,,
I_shuffle,21,,39.65401077270508,14.018242835998535,14.018241882324219,3.3717478231665154e-07,,,,,,8.0,67.45278930664062,93.05297088623047,snapshot_layer,48,phase2-selected,,,,,,
I_shuffle,27,,36.95650863647461,13.067705154418945,13.067704200744629,9.5367431640625e-07,,,,,,8.0,81.99131774902344,221.415283203125,snapshot_layer,48,phase2-selected,,,,,,
I_zero,,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,48,phase2-selected,,,0.0,0.0,0.0,0.0
I_zero,0,,0.0,0.0,0.0,0.0,,,,,,8.0,3118.994384765625,10.266121864318848,snapshot_layer,48,phase2-selected,,,,,,
I_zero,7,,0.0,0.0,0.0,0.0,,,,,,8.0,138.72927856445312,5.444733619689941,snapshot_layer,48,phase2-selected,,,,,,
I_zero,14,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,48,phase2-selected,,,,,,
I_zero,21,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,48,phase2-selected,,,,,,
I_zero,27,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,48,phase2-selected,,,,,,
I_real,,,,,,,148.2550811767578,,24.075687408447266,23.435083389282227,0.5337457656860352,8.0,,,snapshot_aggregate,64,phase2-selected,,,117.74990844726562,41.63089370727539,41.630889892578125,1.3486991292666062e-06
I_real,0,,67.34716033935547,23.81000518798828,23.81000518798828,0.0,,,,,,8.0,3117.662841796875,22.93180274963379,snapshot_layer,64,phase2-selected,,,,,,
I_real,7,,64.3647232055664,22.757549285888672,22.757549285888672,1.7841613271230017e-06,,,,,,8.0,155.16000366210938,51.218177795410156,snapshot_layer,64,phase2-selected,,,,,,
I_real,14,,64.61761474609375,22.843412399291992,22.843412399291992,0.0,,,,,,8.0,147.3252716064453,77.79286193847656,snapshot_layer,64,phase2-selected,,,,,,
I_real,21,,67.01206970214844,23.68876838684082,23.688766479492188,1.9073486328125e-06,,,,,,8.0,82.83104705810547,77.15520477294922,snapshot_layer,64,phase2-selected,,,,,,
I_real,27,,68.09629821777344,24.075687408447266,24.075685501098633,6.743495646333031e-07,,,,,,8.0,92.09864044189453,250.8759307861328,snapshot_layer,64,phase2-selected,,,,,,
I_shuffle,,,,,,,95.77377319335938,,16.062259674072266,15.128143310546875,0.6746020913124084,8.0,,,snapshot_aggregate,64,phase2-selected,,,117.75274658203125,41.63188552856445,41.63188171386719,3.303624680484063e-06
I_shuffle,0,,43.36505889892578,15.331344604492188,15.331344604492188,5.840038852511498e-07,,,,,,8.0,3119.947998046875,18.2936954498291,snapshot_layer,64,phase2-selected,,,,,,
I_shuffle,7,,41.85918426513672,14.800265312194824,14.800264358520508,7.539457556049456e-07,,,,,,8.0,150.3131561279297,51.10056686401367,snapshot_layer,64,phase2-selected,,,,,,
I_shuffle,14,,43.5634765625,15.404040336608887,15.40403938293457,9.5367431640625e-07,,,,,,8.0,138.77120971679688,82.74021911621094,snapshot_layer,64,phase2-selected,,,,,,
I_shuffle,21,,45.428314208984375,16.062259674072266,16.062257766723633,1.9073486328125e-06,,,,,,8.0,70.9112319946289,106.81566619873047,snapshot_layer,64,phase2-selected,,,,,,
I_shuffle,27,,39.72163391113281,14.042808532714844,14.042808532714844,5.840038852511498e-07,,,,,,8.0,85.01703643798828,225.78721618652344,snapshot_layer,64,phase2-selected,,,,,,
I_zero,,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,64,phase2-selected,,,0.0,0.0,0.0,0.0
I_zero,0,,0.0,0.0,0.0,0.0,,,,,,8.0,3118.994384765625,10.266121864318848,snapshot_layer,64,phase2-selected,,,,,,
I_zero,7,,0.0,0.0,0.0,0.0,,,,,,8.0,138.72927856445312,5.444733619689941,snapshot_layer,64,phase2-selected,,,,,,
I_zero,14,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,64,phase2-selected,,,,,,
I_zero,21,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,64,phase2-selected,,,,,,
I_zero,27,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,64,phase2-selected,,,,,,
I_real,,,,,,,192.00009155273438,,33.75103759765625,30.3028564453125,1.8267021179199219,8.0,,,snapshot_aggregate,80,phase2-selected,,,117.7521743774414,41.631690979003906,41.63168716430664,3.303624680484063e-06
I_real,0,,86.119384765625,30.44705581665039,30.447053909301758,1.1680077705022995e-06,,,,,,8.0,3113.99267578125,24.60822105407715,snapshot_layer,80,phase2-selected,,,,,,
I_real,7,,81.77613830566406,28.90860366821289,28.908601760864258,6.743495646333031e-07,,,,,,8.0,159.08216857910156,59.40147399902344,snapshot_layer,80,phase2-selected,,,,,,
I_real,14,,81.31556701660156,28.7490177154541,28.7490177154541,1.9073486328125e-06,,,,,,8.0,176.64645385742188,87.09912872314453,snapshot_layer,80,phase2-selected,,,,,,
I_real,21,,83.8751449584961,29.65857696533203,29.658573150634766,2.236564569102484e-06,,,,,,8.0,97.35669708251953,83.02218627929688,snapshot_layer,80,phase2-selected,,,,,,
I_real,27,,95.4591293334961,33.75103759765625,33.75103759765625,1.9073486328125e-06,,,,,,8.0,87.72059631347656,280.1927490234375,snapshot_layer,80,phase2-selected,,,,,,
I_shuffle,,,,,,,113.83186340332031,,19.46760368347168,17.961084365844727,1.1584025621414185,8.0,,,snapshot_aggregate,80,phase2-selected,,,117.74197387695312,41.62806701660156,41.6280632019043,1.3486991292666062e-06
I_shuffle,0,,51.25835037231445,18.120330810546875,18.120330810546875,0.0,,,,,,8.0,3120.490966796875,19.15108299255371,snapshot_layer,80,phase2-selected,,,,,,
I_shuffle,7,,51.37846755981445,18.16600227355957,18.16600227355957,6.743495646333031e-07,,,,,,8.0,149.88450622558594,50.545223236083984,snapshot_layer,80,phase2-selected,,,,,,
I_shuffle,14,,51.3915901184082,18.17090606689453,18.17090606689453,0.0,,,,,,8.0,132.13418579101562,85.0147705078125,snapshot_layer,80,phase2-selected,,,,,,
I_shuffle,21,,55.067325592041016,19.46760368347168,19.46760368347168,0.0,,,,,,8.0,71.6728286743164,117.35069274902344,snapshot_layer,80,phase2-selected,,,,,,
I_shuffle,27,,44.920204162597656,15.88057804107666,15.88057804107666,0.0,,,,,,8.0,87.07987976074219,232.60020446777344,snapshot_layer,80,phase2-selected,,,,,,
I_zero,,,,,,,0.0,,0.0,0.0,0.0,8.0,,,snapshot_aggregate,80,phase2-selected,,,0.0,0.0,0.0,0.0
I_zero,0,,0.0,0.0,0.0,0.0,,,,,,8.0,3118.994384765625,10.266121864318848,snapshot_layer,80,phase2-selected,,,,,,
I_zero,7,,0.0,0.0,0.0,0.0,,,,,,8.0,138.72927856445312,5.444733619689941,snapshot_layer,80,phase2-selected,,,,,,
I_zero,14,,0.0,0.0,0.0,0.0,,,,,,8.0,25.89426612854004,5.364916801452637,snapshot_layer,80,phase2-selected,,,,,,
I_zero,21,,0.0,0.0,0.0,0.0,,,,,,8.0,30.194124221801758,11.934253692626953,snapshot_layer,80,phase2-selected,,,,,,
I_zero,27,,0.0,0.0,0.0,0.0,,,,,,8.0,42.11817169189453,28.961502075195312,snapshot_layer,80,phase2-selected,,,,,,
I_real,,,,,,,192.0,,34.245914459228516,30.286550521850586,2.079582691192627,8.0,,,snapshot_aggregate,96,phase2-selected,,,117.75279235839844,41.63188934326172,41.631893157958984,3.814697265625e-06
I_real,0,,86.00328063964844,30.4060001373291,30.406002044677734,2.236564569102484e-06,,,,,,8.0,3113.259765625,24.81241226196289,snapshot_layer,96,phase2-selected,,,,,,
I_real,7,,81.45364379882812,28.80243682861328,28.802433013916016,2.7804144338006154e-06,,,,,,8.0,159.6594696044922,60.73700714111328,snapshot_layer,96,phase2-selected,,,,,,
I_real,14,,80.78910064697266,28.562780380249023,28.562776565551758,2.7804144338006154e-06,,,,,,8.0,181.6656494140625,88.72834014892578,snapshot_layer,96,phase2-selected,,,,,,
I_real,21,,83.20386505126953,29.41562843322754,29.415630340576172,1.9073486328125e-06,,,,,,8.0,99.62421417236328,84.36662292480469,snapshot_layer,96,phase2-selected,,,,,,
I_real,27,,96.85628509521484,34.245914459228516,34.245914459228516,0.0,,,,,,8.0,87.05149841308594,283.62176513671875,snapshot_layer,96,phase2-selected,,,,,,
I_shuffle,,,,,,,118.62419891357422,,20.390409469604492,18.711292266845703,1.2960402965545654,8.0,,,snapshot_aggregate,96,phase2-selected,,,117.73896789550781,41.627010345458984,41.627010345458984,2.6973982585332124e-06
I_shuffle,0,,53.409645080566406,18.883501052856445,18.883501052856445,0.0,,,,,,8.0,3122.12255859375,19.56298065185547,snapshot_layer,96,phase2-selected,,,,,,
I_shuffle,7,,53.89925765991211,19.057790756225586,19.057788848876953,1.3486991292666062e-06,,,,,,8.0,149.88677978515625,50.64936065673828,snapshot_layer,96,phase2-selected,,,,,,
I_shuffle,14,,53.28667449951172,18.840030670166016,18.840028762817383,1.9073486328125e-06,,,,,,8.0,131.94757080078125,85.31529998779297,snapshot_layer,96,phase2-selected,,,,,,
I_shuffle,21,,57.66855239868164,20.390409469604492,20.390409469604492,0.0,,,,,,8.0,71.83377075195312,119.09288024902344,snapshot_layer,96,phase2-selected,,,,,,
I_shuffle,27,,46.34166717529297,16.384733200073242,16.384733200073242,0.0,,,,,,8.0,90.04586029052734,230.97059631347656,snapshot_layer,96,phase2-selected,,,,,,
