alias,dominant_label_fraction,macro_f1,mean_margin,step,suite,task_score
I_zero,1.0,0.1518987341772152,-18.01312599807489,16,triad6,0.29508196721311475
I_real,1.0,0.1518987341772152,-17.191713301861874,16,triad6,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-16.263212329051534,16,triad6,0.29508196721311475
A,1.0,0.1518987341772152,-2.796695935921591,24,triad6,0.29508196721311475
T,0.7213114754098361,0.49910394265232977,0.5053306887017899,24,triad6,0.5409836065573771
I_zero,1.0,0.1518987341772152,-18.01312599807489,24,triad6,0.29508196721311475
I_real,1.0,0.1518987341772152,-17.33712305788134,24,triad6,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-16.403478591168515,24,triad6,0.29508196721311475
A,1.0,0.1518987341772152,-2.796695935921591,32,triad6,0.29508196721311475
T,0.7213114754098361,0.49910394265232977,0.5053306887017899,32,triad6,0.5409836065573771
I_zero,1.0,0.1518987341772152,-18.01312599807489,32,triad6,0.29508196721311475
I_real,1.0,0.1518987341772152,-15.001283708165904,32,triad6,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-16.39650791981181,32,triad6,0.29508196721311475
A,1.0,0.1518987341772152,-2.796695935921591,48,triad6,0.29508196721311475
T,0.7213114754098361,0.49910394265232977,0.5053306887017899,48,triad6,0.5409836065573771
I_zero,1.0,0.1518987341772152,-18.01312599807489,48,triad6,0.29508196721311475
I_real,1.0,0.1518987341772152,-17.944361327124422,48,triad6,0.29508196721311475
I_shuffle,1.0,0.1518987341772152,-16.842086698188158,48,triad6,0.29508196721311475
A,1.0,0.1518987341772152,-2.796695935921591,64,triad6,0.29508196721311475
T,0.7213114754098361,0.49910394265232977,0.5053306887017899,64,triad6,0.5409836065573771
I_zero,1.0,0.1518987341772152,-18.01312599807489,64,triad6,0.29508196721311475
I_real,1.0,0.1646090534979424,-16.357636811303312,64,triad6,0.32786885245901637
I_shuffle,1.0,0.1518987341772152,-14.278264248957399,64,triad6,0.29508196721311475
