arm_alias,competitor_prefix_attention_mass,example_id,gold_label,gold_prefix_attention_mass,mean_prefix_attention_mass,predicted_label,prefix_l2,prefix_tokens,step,suite
I_real,0.0017802411457523704,54789,REFUTES,0.0016160811064764857,0.001442204831012835,SUPPORTS,4349.36376953125,8,8,raw8
I_real,0.0011955400696024299,56960,REFUTES,0.001064550830051303,0.0009938515140675008,SUPPORTS,4349.36376953125,8,8,raw8
I_real,0.0010873166611418128,155125,REFUTES,0.0009448048658668995,0.0008871713265155753,SUPPORTS,4349.36376953125,8,8,raw8
I_real,0.0015159178292378783,84675,REFUTES,0.0013679871335625648,0.0012842025801849861,SUPPORTS,4349.36376953125,8,8,raw8
I_real,0.003219813806936145,64471,NOT_ENOUGH_INFO,0.001851636916399002,0.002672381466254592,SUPPORTS,4349.36376953125,8,8,raw8
I_real,0.001691297977231443,23835,NOT_ENOUGH_INFO,0.0010429008398205042,0.001425675000064075,SUPPORTS,4349.36376953125,8,8,raw8
I_real,0.0030312687158584595,132244,NOT_ENOUGH_INFO,0.0018380595138296485,0.002500300412066281,SUPPORTS,4349.36376953125,8,8,raw8
I_real,0.0027124895714223385,39959,NOT_ENOUGH_INFO,0.0016117440536618233,0.0022589832078665495,SUPPORTS,4349.36376953125,8,8,raw8
I_shuffle,0.0010885935043916106,226458,SUPPORTS,0.0011514276266098022,0.0009773258934728801,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.0021202019415795803,78516,SUPPORTS,0.0021995767019689083,0.001823832009298106,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.0016328198835253716,28788,SUPPORTS,0.001686838804744184,0.0014121937953556578,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.000593779026530683,117767,SUPPORTS,0.0006221449002623558,0.0005330648952318976,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.0022438932210206985,54789,REFUTES,0.002132731955498457,0.0018408788988987605,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.0014079276006668806,56960,REFUTES,0.0013469395926222205,0.0012038926749179761,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.00148111954331398,155125,REFUTES,0.0014185297768563032,0.0012375146228199203,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.004693790338933468,84675,REFUTES,0.004449171479791403,0.003854761521021525,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.002000279724597931,64471,NOT_ENOUGH_INFO,0.001153289806097746,0.0017059834984441598,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.0011773230507969856,23835,NOT_ENOUGH_INFO,0.0006884537870064378,0.0009969306411221623,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.0014606004115194082,132244,NOT_ENOUGH_INFO,0.0009000160498544574,0.0012445768419032295,SUPPORTS,4564.80908203125,8,8,raw8
I_shuffle,0.003258973825722933,39959,NOT_ENOUGH_INFO,0.0017853619065135717,0.0027270285257448754,SUPPORTS,4564.80908203125,8,8,raw8
I_zero,0.001889462349936366,226458,SUPPORTS,0.002129209693521261,0.0017727270799999435,SUPPORTS,0.0,8,8,raw8
I_zero,0.0073038144037127495,78516,SUPPORTS,0.007966245524585247,0.0066084666177630424,SUPPORTS,0.0,8,8,raw8
I_zero,0.003526548622176051,28788,SUPPORTS,0.0037011108361184597,0.0031375323111812272,SUPPORTS,0.0,8,8,raw8
I_zero,0.0032637915574014187,117767,SUPPORTS,0.003378838300704956,0.002954495915522178,SUPPORTS,0.0,8,8,raw8
I_zero,0.0036671559792011976,54789,REFUTES,0.003387888427823782,0.0030390343939264617,SUPPORTS,0.0,8,8,raw8
I_zero,0.003106537042185664,56960,REFUTES,0.003211816307157278,0.0027828929790606103,SUPPORTS,0.0,8,8,raw8
I_zero,0.006073395721614361,155125,REFUTES,0.005002161022275686,0.004704395309090614,SUPPORTS,0.0,8,8,raw8
I_zero,0.007717162370681763,84675,REFUTES,0.006831656210124493,0.006317810155451298,SUPPORTS,0.0,8,8,raw8
I_zero,0.0066912174224853516,64471,NOT_ENOUGH_INFO,0.004303823225200176,0.005657242611050606,SUPPORTS,0.0,8,8,raw8
I_zero,0.00843053124845028,23835,NOT_ENOUGH_INFO,0.005279978271573782,0.007106589308629434,SUPPORTS,0.0,8,8,raw8
I_zero,0.013356953859329224,132244,NOT_ENOUGH_INFO,0.007828092202544212,0.01064169593155384,SUPPORTS,0.0,8,8,raw8
I_zero,0.008922656998038292,39959,NOT_ENOUGH_INFO,0.005191110074520111,0.0073966725418965025,SUPPORTS,0.0,8,8,raw8
I_real,0.0013738460838794708,226458,SUPPORTS,0.001430306350812316,0.0011876267769063513,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.0023398471530526876,78516,SUPPORTS,0.002389244269579649,0.0020050572929903865,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.0016665816074237227,28788,SUPPORTS,0.001764706103131175,0.0014707293982307117,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.0007924684323370457,117767,SUPPORTS,0.0008377904887311161,0.0007046739046927541,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.0016226812731474638,54789,REFUTES,0.0015073542017489672,0.001327182011057933,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.001085753901861608,56960,REFUTES,0.0010175732895731926,0.000925316708162427,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.0010917808394879103,155125,REFUTES,0.0009727465803734958,0.0009025313969080647,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.00198971014469862,84675,REFUTES,0.0017580328276380897,0.0016943900457893808,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.003970591351389885,64471,NOT_ENOUGH_INFO,0.002132848370820284,0.0033102838012079396,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.001354692503809929,23835,NOT_ENOUGH_INFO,0.000868158123921603,0.001169741794001311,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.002455496694892645,132244,NOT_ENOUGH_INFO,0.0014201872982084751,0.0020473108161240816,SUPPORTS,5718.5556640625,8,16,raw8
I_real,0.002908695489168167,39959,NOT_ENOUGH_INFO,0.0016106897965073586,0.002426160111402472,SUPPORTS,5718.5556640625,8,16,raw8
I_shuffle,0.0011360248317942023,226458,SUPPORTS,0.0011748287361115217,0.001006030011922121,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.0018854986410588026,78516,SUPPORTS,0.0019515834283083677,0.001617660978808999,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.0024314457550644875,28788,SUPPORTS,0.002473836299031973,0.0020692175797497234,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.0005428845761343837,117767,SUPPORTS,0.0005612859386019409,0.0004817880884123345,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.0018558613955974579,54789,REFUTES,0.0017930514877662063,0.0015332713567962248,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.0014630401274189353,56960,REFUTES,0.0014185067266225815,0.0012447583333899577,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.0011315490119159222,155125,REFUTES,0.0011063998099416494,0.0009472196106798947,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.005156979896128178,84675,REFUTES,0.004952976014465094,0.004260567637781302,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.0019891271367669106,64471,NOT_ENOUGH_INFO,0.0011105036828666925,0.0016890468541532755,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.001554551301524043,23835,NOT_ENOUGH_INFO,0.0008771719294600189,0.001304485621706893,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.0015781348338350654,132244,NOT_ENOUGH_INFO,0.000998820411041379,0.0013607041910290718,SUPPORTS,6371.97314453125,8,16,raw8
I_shuffle,0.0022082251962274313,39959,NOT_ENOUGH_INFO,0.0012505481718108058,0.0018631069688126445,SUPPORTS,6371.97314453125,8,16,raw8
I_zero,0.001889462349936366,226458,SUPPORTS,0.002129209693521261,0.0017727270799999435,SUPPORTS,0.0,8,16,raw8
I_zero,0.0073038144037127495,78516,SUPPORTS,0.007966245524585247,0.0066084666177630424,SUPPORTS,0.0,8,16,raw8
I_zero,0.003526548622176051,28788,SUPPORTS,0.0037011108361184597,0.0031375323111812272,SUPPORTS,0.0,8,16,raw8
I_zero,0.0032637915574014187,117767,SUPPORTS,0.003378838300704956,0.002954495915522178,SUPPORTS,0.0,8,16,raw8
I_zero,0.0036671559792011976,54789,REFUTES,0.003387888427823782,0.0030390343939264617,SUPPORTS,0.0,8,16,raw8
I_zero,0.003106537042185664,56960,REFUTES,0.003211816307157278,0.0027828929790606103,SUPPORTS,0.0,8,16,raw8
I_zero,0.006073395721614361,155125,REFUTES,0.005002161022275686,0.004704395309090614,SUPPORTS,0.0,8,16,raw8
I_zero,0.007717162370681763,84675,REFUTES,0.006831656210124493,0.006317810155451298,SUPPORTS,0.0,8,16,raw8
I_zero,0.0066912174224853516,64471,NOT_ENOUGH_INFO,0.004303823225200176,0.005657242611050606,SUPPORTS,0.0,8,16,raw8
I_zero,0.00843053124845028,23835,NOT_ENOUGH_INFO,0.005279978271573782,0.007106589308629434,SUPPORTS,0.0,8,16,raw8
I_zero,0.013356953859329224,132244,NOT_ENOUGH_INFO,0.007828092202544212,0.01064169593155384,SUPPORTS,0.0,8,16,raw8
I_zero,0.008922656998038292,39959,NOT_ENOUGH_INFO,0.005191110074520111,0.0073966725418965025,SUPPORTS,0.0,8,16,raw8
I_real,0.0014371814904734492,226458,SUPPORTS,0.0014959396794438362,0.0012469208644082148,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.0017577093094587326,78516,SUPPORTS,0.0018891257932409644,0.0016023705247789621,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.0019285257440060377,28788,SUPPORTS,0.002107292413711548,0.0017639696986104052,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.0011120641138404608,117767,SUPPORTS,0.001255148439668119,0.0010393380265062053,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.0021269514691084623,54789,REFUTES,0.001958549953997135,0.0017443563556298614,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.0013275084784254432,56960,REFUTES,0.0011911237379536033,0.001130560024951895,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.001681822119280696,155125,REFUTES,0.0014084981521591544,0.0014013803641622264,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.0012258023489266634,84675,REFUTES,0.0011570854112505913,0.0010390890917430322,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.0026579066179692745,64471,NOT_ENOUGH_INFO,0.001627570018172264,0.0022270596430947385,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.0018232309957966208,23835,NOT_ENOUGH_INFO,0.0012090029194951057,0.0015741672832518816,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.0027308117132633924,132244,NOT_ENOUGH_INFO,0.001860000193119049,0.002337522261465589,SUPPORTS,6303.3740234375,8,24,raw8
I_real,0.002773506101220846,39959,NOT_ENOUGH_INFO,0.0016295805107802153,0.002297160836557547,SUPPORTS,6303.3740234375,8,24,raw8
I_shuffle,0.0011236657155677676,226458,SUPPORTS,0.0011590328067541122,0.0009857872501015663,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0014747459208592772,78516,SUPPORTS,0.0015235093887895346,0.0012687320122495294,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0024840873666107655,28788,SUPPORTS,0.0025309883058071136,0.00211068297115465,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0005447316798381507,117767,SUPPORTS,0.0005605017649941146,0.0004827748440826933,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.002330182120203972,54789,REFUTES,0.0022560982033610344,0.0019246656835700076,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0014196585398167372,56960,REFUTES,0.001376247382722795,0.001207238722903033,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0015764196868985891,155125,REFUTES,0.001540654106065631,0.001317738089710474,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0033032919745892286,84675,REFUTES,0.003158347448334098,0.0027235717667887607,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0013198060914874077,64471,NOT_ENOUGH_INFO,0.000751564628444612,0.001125090871937573,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0014483676059171557,23835,NOT_ENOUGH_INFO,0.0007988587021827698,0.0012074472615495324,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0012738821096718311,132244,NOT_ENOUGH_INFO,0.0008011212339624763,0.0010943998349830508,SUPPORTS,7191.31298828125,8,24,raw8
I_shuffle,0.0012415021192282438,39959,NOT_ENOUGH_INFO,0.0007548611611127853,0.0010672578355297446,SUPPORTS,7191.31298828125,8,24,raw8
I_zero,0.001889462349936366,226458,SUPPORTS,0.002129209693521261,0.0017727270799999435,SUPPORTS,0.0,8,24,raw8
I_zero,0.0073038144037127495,78516,SUPPORTS,0.007966245524585247,0.0066084666177630424,SUPPORTS,0.0,8,24,raw8
I_zero,0.003526548622176051,28788,SUPPORTS,0.0037011108361184597,0.0031375323111812272,SUPPORTS,0.0,8,24,raw8
I_zero,0.0032637915574014187,117767,SUPPORTS,0.003378838300704956,0.002954495915522178,SUPPORTS,0.0,8,24,raw8
I_zero,0.0036671559792011976,54789,REFUTES,0.003387888427823782,0.0030390343939264617,SUPPORTS,0.0,8,24,raw8
I_zero,0.003106537042185664,56960,REFUTES,0.003211816307157278,0.0027828929790606103,SUPPORTS,0.0,8,24,raw8
I_zero,0.006073395721614361,155125,REFUTES,0.005002161022275686,0.004704395309090614,SUPPORTS,0.0,8,24,raw8
I_zero,0.007717162370681763,84675,REFUTES,0.006831656210124493,0.006317810155451298,SUPPORTS,0.0,8,24,raw8
I_zero,0.0066912174224853516,64471,NOT_ENOUGH_INFO,0.004303823225200176,0.005657242611050606,SUPPORTS,0.0,8,24,raw8
I_zero,0.00843053124845028,23835,NOT_ENOUGH_INFO,0.005279978271573782,0.007106589308629434,SUPPORTS,0.0,8,24,raw8
I_zero,0.013356953859329224,132244,NOT_ENOUGH_INFO,0.007828092202544212,0.01064169593155384,SUPPORTS,0.0,8,24,raw8
I_zero,0.008922656998038292,39959,NOT_ENOUGH_INFO,0.005191110074520111,0.0073966725418965025,SUPPORTS,0.0,8,24,raw8
I_real,0.0018609639955684543,226458,SUPPORTS,0.0019431328400969505,0.0016152027528733015,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.0019682671409100294,78516,SUPPORTS,0.002062705112621188,0.001738442884137233,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.0018318442162126303,28788,SUPPORTS,0.0019592158496379852,0.001627676033725341,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.0011383019154891372,117767,SUPPORTS,0.0012091901153326035,0.001013742876239121,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.001990480814129114,54789,REFUTES,0.0018432996002957225,0.0016279570991173387,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.0010957575868815184,56960,REFUTES,0.0010119136422872543,0.0009376111556775868,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.0012670792639255524,155125,REFUTES,0.0010751010850071907,0.0010341913051282365,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.0015708737773820758,84675,REFUTES,0.0014744283398613334,0.001324348656150202,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.004436624702066183,64471,NOT_ENOUGH_INFO,0.002401377772912383,0.0036922223710765443,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.0016105175018310547,23835,NOT_ENOUGH_INFO,0.0009784672874957323,0.0013685831800103188,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.002509690821170807,132244,NOT_ENOUGH_INFO,0.0014629873912781477,0.0020701336519171796,SUPPORTS,6563.40966796875,8,32,raw8
I_real,0.0025994270108640194,39959,NOT_ENOUGH_INFO,0.001484409673139453,0.0021705684096862874,SUPPORTS,6563.40966796875,8,32,raw8
I_shuffle,0.000933310657273978,226458,SUPPORTS,0.0009630226413719356,0.0008237932343035936,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.0012292799074202776,78516,SUPPORTS,0.0012619029730558395,0.0010551541539219518,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.002196555258706212,28788,SUPPORTS,0.002233522478491068,0.0018653299193829298,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.00047653805813752115,117767,SUPPORTS,0.0004913315060548484,0.0004225470571933935,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.002135968767106533,54789,REFUTES,0.0020770500414073467,0.0017675855197012424,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.0016275899251922965,56960,REFUTES,0.0015813311329111457,0.0013732602819800377,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.0013805263442918658,155125,REFUTES,0.0013555362820625305,0.0011545851399811606,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.0026800930500030518,84675,REFUTES,0.0025229903403669596,0.0022000124057133994,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.001009714207611978,64471,NOT_ENOUGH_INFO,0.0005711711710318923,0.0008599972740436593,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.001147550530731678,23835,NOT_ENOUGH_INFO,0.0006383777363225818,0.0009521886240690947,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.0011691455729305744,132244,NOT_ENOUGH_INFO,0.0007227231981232762,0.0009989565781628091,SUPPORTS,7572.93115234375,8,32,raw8
I_shuffle,0.0010694656521081924,39959,NOT_ENOUGH_INFO,0.0006600386695936322,0.0009250032793109616,SUPPORTS,7572.93115234375,8,32,raw8
I_zero,0.001889462349936366,226458,SUPPORTS,0.002129209693521261,0.0017727270799999435,SUPPORTS,0.0,8,32,raw8
I_zero,0.0073038144037127495,78516,SUPPORTS,0.007966245524585247,0.0066084666177630424,SUPPORTS,0.0,8,32,raw8
I_zero,0.003526548622176051,28788,SUPPORTS,0.0037011108361184597,0.0031375323111812272,SUPPORTS,0.0,8,32,raw8
I_zero,0.0032637915574014187,117767,SUPPORTS,0.003378838300704956,0.002954495915522178,SUPPORTS,0.0,8,32,raw8
I_zero,0.0036671559792011976,54789,REFUTES,0.003387888427823782,0.0030390343939264617,SUPPORTS,0.0,8,32,raw8
I_zero,0.003106537042185664,56960,REFUTES,0.003211816307157278,0.0027828929790606103,SUPPORTS,0.0,8,32,raw8
I_zero,0.006073395721614361,155125,REFUTES,0.005002161022275686,0.004704395309090614,SUPPORTS,0.0,8,32,raw8
I_zero,0.007717162370681763,84675,REFUTES,0.006831656210124493,0.006317810155451298,SUPPORTS,0.0,8,32,raw8
I_zero,0.0066912174224853516,64471,NOT_ENOUGH_INFO,0.004303823225200176,0.005657242611050606,SUPPORTS,0.0,8,32,raw8
I_zero,0.00843053124845028,23835,NOT_ENOUGH_INFO,0.005279978271573782,0.007106589308629434,SUPPORTS,0.0,8,32,raw8
I_zero,0.013356953859329224,132244,NOT_ENOUGH_INFO,0.007828092202544212,0.01064169593155384,SUPPORTS,0.0,8,32,raw8
I_zero,0.008922656998038292,39959,NOT_ENOUGH_INFO,0.005191110074520111,0.0073966725418965025,SUPPORTS,0.0,8,32,raw8
I_real,0.002120249904692173,226458,SUPPORTS,0.002258807886391878,0.0018702349625527859,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.0014691567048430443,78516,SUPPORTS,0.0015649877022951841,0.0013267693187420566,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.001801368547603488,28788,SUPPORTS,0.001948818564414978,0.0016128707987566788,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.0010623745620250702,117767,SUPPORTS,0.0011498145759105682,0.0009600862783069412,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.0021868222393095493,54789,REFUTES,0.002049746923148632,0.00179633932809035,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.0013479851186275482,56960,REFUTES,0.0012242633383721113,0.0011384856964771946,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.0011154215317219496,155125,REFUTES,0.0009323535487055779,0.0009145776275545359,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.002120569348335266,84675,REFUTES,0.0019766276236623526,0.001803306086609761,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.0035504414699971676,64471,NOT_ENOUGH_INFO,0.001969829900190234,0.0029369003605097532,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.001838047057390213,23835,NOT_ENOUGH_INFO,0.001118834363296628,0.0015516454974810283,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.0029794599395245314,132244,NOT_ENOUGH_INFO,0.0017952087800949812,0.002468328302105268,SUPPORTS,6723.08984375,8,48,raw8
I_real,0.0024611875414848328,39959,NOT_ENOUGH_INFO,0.0014201969606801867,0.0020436751268183193,SUPPORTS,6723.08984375,8,48,raw8
I_shuffle,0.0010566291166469455,226458,SUPPORTS,0.0010880222544074059,0.0009295592705408732,SUPPORTS,7823.04345703125,8,48,raw8
I_shuffle,0.0015357744414359331,78516,SUPPORTS,0.0015686440747231245,0.0013114915151769917,SUPPORTS,7823.04345703125,8,48,raw8
I_shuffle,0.0022884011268615723,28788,SUPPORTS,0.002329802606254816,0.0019456725179528196,SUPPORTS,7823.04345703125,8,48,raw8
I_shuffle,0.0005212274263612926,117767,SUPPORTS,0.0005344352684915066,0.00045902278119077283,SUPPORTS,7823.04345703125,8,48,raw8
I_shuffle,0.0023825373500585556,54789,REFUTES,0.002317320089787245,0.001970916986465454,SUPPORTS,7823.04345703125,8,48,raw8
I_shuffle,0.0017779640620574355,56960,REFUTES,0.001731797819957137,0.0014998343540355563,SUPPORTS,7823.04345703125,8,48,raw8
