alignment_aux_active,alignment_aux_loss,alignment_aux_mode,arm_alias,fuser_grad_norm,layer_index,loss,memory_long_effective_rank,memory_long_l2,memory_long_slot_norm_max,memory_long_slot_norm_mean,memory_long_slot_norm_std,memory_long_slots,memory_short_effective_rank,memory_short_l2,memory_short_pairwise_cosine_mean,memory_short_slot_norm_max,memory_short_slot_norm_mean,memory_short_slot_norm_std,memory_short_slots,pilot_fuser_short_slots,pilot_memory_path_variant,pilot_projector_token_source,pilot_reader_context_mode,pilot_reader_num_queries,pilot_support_encoder_mode,pilot_trainable_variant,prefix_hidden_l2,prefix_hidden_slot_norm_max,prefix_hidden_slot_norm_mean,prefix_hidden_slot_norm_std,prefix_l2,prefix_projector_grad_norm,prefix_slot_norm_max,prefix_slot_norm_mean,prefix_slot_norm_std,prefix_tokens,projected_k_l2,projected_v_l2,reader_attention_entropy_max,reader_attention_entropy_mean,reader_attention_entropy_min,reader_attention_pairwise_cosine_mean,reader_grad_norm,reader_num_queries,reader_slot_count,reader_slot_coverage_fraction,row_type,step,suite,support_encoder_grad_norm,support_item_count,support_item_hidden_l2,support_item_hidden_norm_max,support_item_hidden_norm_mean,support_item_hidden_norm_std,total_grad_norm_pre_clip,writer_grad_norm,writer_memory_l2,writer_slot_norm_max,writer_slot_norm_mean,writer_slot_norm_std,writer_to_projector_grad_ratio
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,3.6725373189957415,1.8501892773831476,1.8362085311139216,0.014734149849439254,,,,,,4.0,43.96126656454118,47.81847437874215,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,3.634872721844032,1.8312470834763324,1.817380961824636,0.014413589397903348,,,,,,4.0,45.20099877529457,145.93261493620327,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,two_level,short_slots,prompt_summary,1.0,pooled_block,,,,,,0.7305009961128235,,0.1903059035539627,0.16207483410835266,0.0203310027718544,4.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,1.0,8.0,0.0,snapshot_aggregate,0,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.25756314396858215,0.1287918984889984,0.1287918984889984,0.0,,,,,,4.0,2201.83984375,20.545042037963867,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.33719608187675476,0.16858261823654175,0.16858261823654175,0.0,,,,,,4.0,111.42253112792969,52.062889099121094,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.30731281638145447,0.1536465436220169,0.1536465436220169,0.0,,,,,,4.0,113.9097671508789,88.87667083740234,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.3380793333053589,0.16904719173908234,0.16904719173908234,0.0,,,,,,4.0,65.71013641357422,82.4453125,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.3806008994579315,0.1903059035539627,0.1903059035539627,0.0,,,,,,4.0,89.14120483398438,152.27183532714844,,,,,,,,,snapshot_layer,0,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.72566223144531,41.62229919433594,41.62229919433594,0.0,8.0,,78.38822386694736,0.9996163434669619,39.1941168112833,39.19411143318551,4.2237937525554074e-06,4.0,4.0,two_level,short_slots,prompt_summary,1.0,structured_support_set,,,,,,31.246688530093333,,7.124609634524486,6.986457191529821,0.08483017663486668,4.0,,,2.079441547393799,2.079441547393799,2.079441547393799,0.0,,1.0,8.0,0.11270491803278689,snapshot_aggregate,2,phase2-selected,,6.0,96.09917449951172,39.23406219482422,39.23232650756836,0.001343781827017665,,,117.72566223144531,41.62229919433594,41.62229919433594,0.0,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,13.843457112546828,6.92906002920182,6.92173577918381,0.00516434303927617,,,,,,4.0,2204.2659251728996,12.72056601477451,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,13.831952517149878,6.922723050977363,6.915992877522453,0.00499254462813012,,,,,,4.0,98.58849397252817,23.243229037425557,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,13.839609239922195,6.927160700813669,6.919834910846148,0.005398258795870132,,,,,,4.0,56.64357357337827,46.357364529468974,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,14.234528432126906,7.124609634524486,7.117255359399514,0.0052951626082668535,,,,,,4.0,38.33505030147365,51.74853834558706,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,14.114940658944551,7.064567503381948,7.057466749285088,0.005157648746046375,,,,,,4.0,39.32897048700051,135.96594413382107,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.72766876220703,41.623016357421875,41.623016357421875,2.336015541004599e-06,8.0,,78.387755597224,0.9996511779847692,39.1938826138856,39.193877298323834,4.1174410167424535e-06,4.0,4.0,two_level,short_slots,prompt_summary,1.0,structured_support_set,,,,,,34.068019616799276,,7.841383902752986,7.615896553289695,0.1720923131606618,4.0,,,2.079441547393799,2.079441547393799,2.079441547393799,0.0,,1.0,8.0,0.2336065573770492,snapshot_aggregate,2,phase2-selected,,6.0,96.0993881225586,39.23396301269531,39.23240280151367,0.0014677515719085932,,,117.72766876220703,41.623016357421875,41.623016357421875,2.336015541004599e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,14.774154475477875,7.407629349192635,7.387120989502454,0.015038564511132045,,,,,,4.0,2201.567674980789,12.99704013886999,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,15.550028769696345,7.796331569796703,7.775028861936976,0.01568802345360889,,,,,,4.0,101.22353850818071,22.624180997004274,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,15.283554546168594,7.6606592584828865,7.641767087529917,0.014984954621826039,,,,,,4.0,60.073949344822616,43.843530561103194,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,14.908745437371927,7.474231039891477,7.45440046904517,0.015015668296789537,,,,,,4.0,46.318973416187724,47.346510465027855,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,15.64224033668393,7.840922621429944,7.821165358433958,0.015906963924892614,,,,,,4.0,46.34621166792072,139.82864905185386,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,two_level,short_slots,prompt_summary,1.0,pooled_block,,,,,,0.7305009961128235,,0.1903059035539627,0.16207483410835266,0.0203310027718544,4.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,1.0,8.0,0.0,snapshot_aggregate,2,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.25756314396858215,0.1287918984889984,0.1287918984889984,0.0,,,,,,4.0,2201.83984375,20.545042037963867,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.33719608187675476,0.16858261823654175,0.16858261823654175,0.0,,,,,,4.0,111.42253112792969,52.062889099121094,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.30731281638145447,0.1536465436220169,0.1536465436220169,0.0,,,,,,4.0,113.9097671508789,88.87667083740234,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.3380793333053589,0.16904719173908234,0.16904719173908234,0.0,,,,,,4.0,65.71013641357422,82.4453125,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.3806008994579315,0.1903059035539627,0.1903059035539627,0.0,,,,,,4.0,89.14120483398438,152.27183532714844,,,,,,,,,snapshot_layer,2,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.72406005859375,41.62174606323242,41.62174606323242,1.3486991292666062e-06,8.0,,78.39357419873848,0.9997107240020252,39.19679335297131,39.196787161905256,4.984293060469562e-06,4.0,4.0,two_level,short_slots,prompt_summary,1.0,structured_support_set,,,,,,43.60605971539607,,9.917321033165104,9.75003381635322,0.10615165494993085,4.0,,,2.079441547393799,2.079441547393799,2.079441547393799,0.0,,1.0,8.0,0.19467213114754098,snapshot_aggregate,4,phase2-selected,,6.0,96.10000610351562,39.23440170288086,39.23265838623047,0.0013837022706866264,,,117.72406005859375,41.62174606323242,41.62174606323242,1.3486991292666062e-06,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,19.408120765060676,9.714529787907836,9.704123403205246,0.007102958346549116,,,,,,4.0,2205.595046746926,12.84961112600858,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,19.330708738233223,9.675151762415151,9.665304684248127,0.0067372586593398304,,,,,,4.0,98.85429232237769,24.283459366345014,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,19.26570029336898,9.642299573929584,9.632756405189388,0.006617875487284094,,,,,,4.0,59.77281170204038,46.78893905389504,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,19.814778718792024,9.917321033165104,9.907350461991108,0.006985480446734878,,,,,,4.0,38.69802143534676,51.528782266085265,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,19.681330727749184,9.851034836690934,9.840633939524166,0.007021627709513805,,,,,,4.0,41.13727375718414,137.9774082371446,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.72819519042969,41.62321090698242,41.62321090698242,1.3486991292666062e-06,8.0,,78.3924412961866,0.9997183494880552,39.19622821495181,39.19622071062932,5.945910661317672e-06,4.0,4.0,two_level,short_slots,prompt_summary,1.0,structured_support_set,,,,,,50.20870433869909,,11.5820354711814,11.224055180784132,0.2574735711343953,4.0,,,2.079441547393799,2.079441547393799,2.079441547393799,0.0,,1.0,8.0,0.16188524590163936,snapshot_aggregate,4,phase2-selected,,6.0,96.09992218017578,39.234195709228516,39.23262405395508,0.0015142650809139013,,,117.72819519042969,41.62321090698242,41.62321090698242,1.3486991292666062e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,21.91441689162958,10.976183000158091,10.957186855253626,0.01249795576526982,,,,,,4.0,2202.591772861168,12.975817695992891,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,23.015499865422484,11.528269908467276,11.5077585470481,0.013263165126325653,,,,,,4.0,101.49979125476274,22.494988675977364,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,22.124449370337313,11.080500931036276,11.062239052819423,0.012446072227397903,,,,,,4.0,61.70574607223761,44.55328713088739,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,22.06004439807329,11.048709181488537,11.03009913397617,0.012397056979844804,,,,,,4.0,48.091426536685134,49.83102860997935,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,23.126018430365892,11.5820354711814,11.56299247116339,0.013155121264643356,,,,,,4.0,49.15020508062644,143.70836701940317,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,two_level,short_slots,prompt_summary,1.0,pooled_block,,,,,,0.7305009961128235,,0.1903059035539627,0.16207483410835266,0.0203310027718544,4.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,1.0,8.0,0.0,snapshot_aggregate,4,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.25756314396858215,0.1287918984889984,0.1287918984889984,0.0,,,,,,4.0,2201.83984375,20.545042037963867,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.33719608187675476,0.16858261823654175,0.16858261823654175,0.0,,,,,,4.0,111.42253112792969,52.062889099121094,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.30731281638145447,0.1536465436220169,0.1536465436220169,0.0,,,,,,4.0,113.9097671508789,88.87667083740234,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.3380793333053589,0.16904719173908234,0.16904719173908234,0.0,,,,,,4.0,65.71013641357422,82.4453125,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.3806008994579315,0.1903059035539627,0.1903059035539627,0.0,,,,,,4.0,89.14120483398438,152.27183532714844,,,,,,,,,snapshot_layer,4,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.72206115722656,41.62104034423828,41.621036529541016,3.5683226542460034e-06,8.0,,78.40068204285669,0.9997990844679661,39.20034858828685,39.20034152171651,6.2594321296601865e-06,4.0,4.0,two_level,short_slots,prompt_summary,1.0,structured_support_set,,,,,,53.47215733762647,,12.129162147396901,11.95611867748323,0.12168449810782417,4.0,,,2.079441547393799,2.079441547393799,2.079441547393799,0.0,,1.0,8.0,0.2459016393442623,snapshot_aggregate,8,phase2-selected,,6.0,96.10128021240234,39.23494338989258,39.23318862915039,0.0013756792759522796,,,117.72206115722656,41.62104034423828,41.621036529541016,3.5683226542460034e-06,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,23.84276843461834,11.931205624439677,11.921428774223953,0.006976803779968473,,,,,,4.0,2205.282930968238,13.007190250959553,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,23.758140282552752,11.888645750577332,11.87905433529713,0.006811791695043689,,,,,,4.0,99.44374497210393,24.885576029292874,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,23.58295612647885,11.800363462479389,11.791527795009925,0.006427257146197753,,,,,,4.0,61.140138719902666,46.78978741755251,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,24.239739996487977,12.129162147396901,12.119905315461706,0.006747585713680162,,,,,,4.0,39.36671391471488,51.63570022583008,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,24.137232577214476,12.078467040765481,12.068677104887415,0.00686267849638081,,,,,,4.0,42.61367997966829,139.31490938780738,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.72764587402344,41.62300491333008,41.62300491333008,3.303624680484063e-06,8.0,,78.3997272428919,0.9997973344365104,39.199872814241004,39.19986337130187,7.1328727766531745e-06,4.0,4.0,two_level,short_slots,prompt_summary,1.0,structured_support_set,,,,,,65.55201683669794,,15.008582584193496,14.65571322206591,0.2518620107506142,4.0,,,2.079441547393799,2.079441547393799,2.079441547393799,0.0,,1.0,8.0,0.27049180327868855,snapshot_aggregate,8,phase2-selected,,6.0,96.10038757324219,39.234371185302734,39.232818603515625,0.001520650926977396,,,117.72764587402344,41.62300491333008,41.62300491333008,3.303624680484063e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,28.888364635530067,14.458658171481774,14.444147313227418,0.008702149950578565,,,,,,4.0,2202.2556272412908,13.310249735097416,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,7,,,,,,,,,,,,,,,,,,,,,,29.860464877769594,14.945090293884277,14.930100362808979,0.009017050189927954,,,,,,4.0,101.3124632288198,24.11587311791592,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,14,,,,,,,,,,,,,,,,,,,,,,28.848092532548748,14.43809018369581,14.424104659283747,0.008512098166603045,,,,,,4.0,64.57893008873111,46.46193626278737,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,21,,,,,,,,,,,,,,,,,,,,,,28.972628546542808,14.501068365378458,14.486433685803023,0.008743366699848995,,,,,,4.0,47.73481875560323,51.653473087998684,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,27,,,,,,,,,,,,,,,,,,,,,,29.987594604492188,15.008582584193496,14.993779823428294,0.009100601275558354,,,,,,4.0,52.00760882018042,145.92460407194545,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,,,,0.0,0.0,0.0,0.0,8.0,,0.0,0.0,0.0,0.0,0.0,4.0,4.0,two_level,short_slots,prompt_summary,1.0,pooled_block,,,,,,0.7305009961128235,,0.1903059035539627,0.16207483410835266,0.0203310027718544,4.0,,,1.473654492656351e-06,1.473654492656351e-06,1.473654492656351e-06,0.0,,1.0,8.0,0.0,snapshot_aggregate,8,phase2-selected,,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,
,,,I_zero,,0,,,,,,,,,,,,,,,,,,,,,,0.25756314396858215,0.1287918984889984,0.1287918984889984,0.0,,,,,,4.0,2201.83984375,20.545042037963867,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,7,,,,,,,,,,,,,,,,,,,,,,0.33719608187675476,0.16858261823654175,0.16858261823654175,0.0,,,,,,4.0,111.42253112792969,52.062889099121094,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,14,,,,,,,,,,,,,,,,,,,,,,0.30731281638145447,0.1536465436220169,0.1536465436220169,0.0,,,,,,4.0,113.9097671508789,88.87667083740234,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,21,,,,,,,,,,,,,,,,,,,,,,0.3380793333053589,0.16904719173908234,0.16904719173908234,0.0,,,,,,4.0,65.71013641357422,82.4453125,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_zero,,27,,,,,,,,,,,,,,,,,,,,,,0.3806008994579315,0.1903059035539627,0.1903059035539627,0.0,,,,,,4.0,89.14120483398438,152.27183532714844,,,,,,,,,snapshot_layer,8,phase2-selected,,,,,,,,,,,,,
,,,I_real,,,,,117.72112274169922,41.620704650878906,41.62070083618164,2.6973982585332124e-06,8.0,,78.40491848304623,0.9998361702825203,39.20246737120581,39.20245905391506,6.772226131078406e-06,4.0,4.0,two_level,short_slots,prompt_summary,1.0,structured_support_set,,,,,,57.473650134977746,,13.027962825337394,12.85082793626629,0.13135867700225018,4.0,,,2.079441547393799,2.079441547393799,2.079441547393799,0.0,,1.0,8.0,0.24795081967213115,snapshot_aggregate,12,phase2-selected,,6.0,96.1036148071289,39.23594284057617,39.23413848876953,0.001416905433870852,,,117.72112274169922,41.620704650878906,41.62070083618164,2.6973982585332124e-06,
,,,I_real,,0,,,,,,,,,,,,,,,,,,,,,,25.638863704243644,12.828400361733358,12.819473407307608,0.006501690408245462,,,,,,4.0,2205.225485879867,13.068566853882837,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,7,,,,,,,,,,,,,,,,,,,,,,25.563842398221375,12.79062686982702,12.781814934777431,0.0063742703498631224,,,,,,4.0,99.51554820576652,25.060599092577323,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,14,,,,,,,,,,,,,,,,,,,,,,25.31878227484031,12.667390823364258,12.659393122938813,0.005958324115051598,,,,,,4.0,61.42212983428455,46.76214130589219,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,21,,,,,,,,,,,,,,,,,,,,,,26.03898795706327,13.027962825337394,13.01956181448014,0.0062590946718195425,,,,,,4.0,39.752295572249615,51.798302009457444,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_real,,27,,,,,,,,,,,,,,,,,,,,,,25.94752733824683,12.98284288312568,12.973895792101251,0.006389772237018972,,,,,,4.0,43.2385018770812,139.9462582947778,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
,,,I_shuffle,,,,,117.7270736694336,41.62279510498047,41.62279510498047,3.303624680484063e-06,8.0,,78.40458191418257,0.9998357579356334,39.2023006501745,39.20229108216333,7.6093021084861755e-06,4.0,4.0,two_level,short_slots,prompt_summary,1.0,structured_support_set,,,,,,72.2084975946145,,16.457910318843656,16.144561830114146,0.23765369272622905,4.0,,,2.079441547393799,2.079441547393799,2.079441547393799,0.0,,1.0,8.0,0.13114754098360656,snapshot_aggregate,12,phase2-selected,,6.0,96.10247039794922,39.23518753051758,39.23366928100586,0.0015847798204049468,,,117.7270736694336,41.62279510498047,41.62279510498047,3.303624680484063e-06,
,,,I_shuffle,,0,,,,,,,,,,,,,,,,,,,,,,31.90178114468934,15.962735348060482,15.95095278005131,0.006896754902344746,,,,,,4.0,2202.1346775742827,13.407119125616354,,,,,,,,,snapshot_layer,12,phase2-selected,,,,,,,,,,,,,
